system_dacs,tot_energy_dacs,M1,M2,heteroatom_dacs,basic_cavity_dacs,cavity,cavity_v2,cavity_3,M1_cavity,cavity_4,M2_cavity,system_sacs_pristine,tot_energy_sacs_pristine,heteroatom_sacs_pristine,basic_cavity_sacs_pristine,system_x,tot_energy_M1,system_y,tot_energy_M2,Eint
Ru_Fe_N_din6_as_c2_15,-636.942,Ru,Fe,N,din6,N_din6_as_c2_15,N_din6_as_c2_15,2,Ru_N_din6_as_c2_15,din6_as,Fe_N_din6_as_c2_15,N_din6_as_c2_15,-616.717,N,din6,Ru_N_din6_as_c2_15,-627.554,Fe_N_din6_as_c2_15,-627.365,1.2599999999998772
Zn_Fe_N_din6_as_c2_15,-629.836,Zn,Fe,N,din6,N_din6_as_c2_15,N_din6_as_c2_15,2,Zn_N_din6_as_c2_15,din6_as,Fe_N_din6_as_c2_15,N_din6_as_c2_15,-616.717,N,din6,Zn_N_din6_as_c2_15,-621.483,Fe_N_din6_as_c2_15,-627.365,2.2950000000000728
Ag_Fe_N_din6_as_c2_16,-630.414,Ag,Fe,N,din6,N_din6_as_c2_16,N_din6_as_c2_16,2,Ag_N_din6_as_c2_16,din6_as,Fe_N_din6_as_c2_16,N_din6_as_c2_16,-618.089,N,din6,Ag_N_din6_as_c2_16,-620.809,Fe_N_din6_as_c2_16,-628.347,0.6529999999997926
Au_Fe_N_din6_as_c2_16,-630.99,Au,Fe,N,din6,N_din6_as_c2_16,N_din6_as_c2_16,2,Au_N_din6_as_c2_16,din6_as,Fe_N_din6_as_c2_16,N_din6_as_c2_16,-618.089,N,din6,Au_N_din6_as_c2_16,-621.132,Fe_N_din6_as_c2_16,-628.347,0.3999999999997499
Cd_Fe_N_din6_as_c2_16,-629.022,Cd,Fe,N,din6,N_din6_as_c2_16,N_din6_as_c2_16,2,Cd_N_din6_as_c2_16,din6_as,Fe_N_din6_as_c2_16,N_din6_as_c2_16,-618.089,N,din6,Cd_N_din6_as_c2_16,-620.303,Fe_N_din6_as_c2_16,-628.347,1.5389999999998736
Co_Fe_N_din6_as_c2_16,-635.663,Co,Fe,N,din6,N_din6_as_c2_16,N_din6_as_c2_16,2,Co_N_din6_as_c2_16,din6_as,Fe_N_din6_as_c2_16,N_din6_as_c2_16,-618.089,N,din6,Co_N_din6_as_c2_16,-626.929,Fe_N_din6_as_c2_16,-628.347,1.524000000000001
Cu_Fe_N_din6_as_c2_16,-632.771,Cu,Fe,N,din6,N_din6_as_c2_16,N_din6_as_c2_16,2,Cu_N_din6_as_c2_16,din6_as,Fe_N_din6_as_c2_16,N_din6_as_c2_16,-618.089,N,din6,Cu_N_din6_as_c2_16,-622.784,Fe_N_din6_as_c2_16,-628.347,0.2709999999998445
Fe_Fe_N_din6_as_c2_16,-636.608,Fe,Fe,N,din6,N_din6_as_c2_16,N_din6_as_c2_16,2,Fe_N_din6_as_c2_16,din6_as,Fe_N_din6_as_c2_16,N_din6_as_c2_16,-618.089,N,din6,Fe_N_din6_as_c2_16,-628.347,Fe_N_din6_as_c2_16,-628.347,1.9969999999998436
Ir_Fe_N_din6_as_c2_16,-636.645,Ir,Fe,N,din6,N_din6_as_c2_16,N_din6_as_c2_16,2,Ir_N_din6_as_c2_16,din6_as,Fe_N_din6_as_c2_16,N_din6_as_c2_16,-618.089,N,din6,Ir_N_din6_as_c2_16,-628.106,Fe_N_din6_as_c2_16,-628.347,1.719000000000051
Ni_Fe_N_din6_as_c2_16,-634.457,Ni,Fe,N,din6,N_din6_as_c2_16,N_din6_as_c2_16,2,Ni_N_din6_as_c2_16,din6_as,Fe_N_din6_as_c2_16,N_din6_as_c2_16,-618.089,N,din6,Ni_N_din6_as_c2_16,-626.088,Fe_N_din6_as_c2_16,-628.347,1.8889999999998963
Os_Fe_N_din6_as_c2_16,-637.954,Os,Fe,N,din6,N_din6_as_c2_16,N_din6_as_c2_16,2,Os_N_din6_as_c2_16,din6_as,Fe_N_din6_as_c2_16,N_din6_as_c2_16,-618.089,N,din6,Os_N_din6_as_c2_16,-629.268,Fe_N_din6_as_c2_16,-628.347,1.571999999999889
Pd_Fe_N_din6_as_c2_16,-633.595,Pd,Fe,N,din6,N_din6_as_c2_16,N_din6_as_c2_16,2,Pd_N_din6_as_c2_16,din6_as,Fe_N_din6_as_c2_16,N_din6_as_c2_16,-618.089,N,din6,Pd_N_din6_as_c2_16,-623.277,Fe_N_din6_as_c2_16,-628.347,-0.060000000000172804
Pt_Fe_N_din6_as_c2_16,-634.581,Pt,Fe,N,din6,N_din6_as_c2_16,N_din6_as_c2_16,2,Pt_N_din6_as_c2_16,din6_as,Fe_N_din6_as_c2_16,N_din6_as_c2_16,-618.089,N,din6,Pt_N_din6_as_c2_16,-626.967,Fe_N_din6_as_c2_16,-628.347,2.6439999999998918
Rh_Fe_N_din6_as_c2_16,-635.637,Rh,Fe,N,din6,N_din6_as_c2_16,N_din6_as_c2_16,2,Rh_N_din6_as_c2_16,din6_as,Fe_N_din6_as_c2_16,N_din6_as_c2_16,-618.089,N,din6,Rh_N_din6_as_c2_16,-626.842,Fe_N_din6_as_c2_16,-628.347,1.4629999999998518
Ru_Fe_N_din6_as_c2_16,-636.789,Ru,Fe,N,din6,N_din6_as_c2_16,N_din6_as_c2_16,2,Ru_N_din6_as_c2_16,din6_as,Fe_N_din6_as_c2_16,N_din6_as_c2_16,-618.089,N,din6,Ru_N_din6_as_c2_16,-627.918,Fe_N_din6_as_c2_16,-628.347,1.38699999999983
Zn_Fe_N_din6_as_c2_16,-630.197,Zn,Fe,N,din6,N_din6_as_c2_16,N_din6_as_c2_16,2,Zn_N_din6_as_c2_16,din6_as,Fe_N_din6_as_c2_16,N_din6_as_c2_16,-618.089,N,din6,Zn_N_din6_as_c2_16,-621.902,Fe_N_din6_as_c2_16,-628.347,1.9629999999999654
Ag_Fe_N_din6_as_c2_23,-630.235,Ag,Fe,N,din6,N_din6_as_c2_23,N_din6_as_c2_23,2,Ag_N_din6_as_c2_23,din6_as,Fe_N_din6_as_c2_23,N_din6_as_c2_23,-616.655,N,din6,Ag_N_din6_as_c2_23,-620.524,Fe_N_din6_as_c2_23,-626.808,0.44200000000012096
Au_Fe_N_din6_as_c2_23,-631.614,Au,Fe,N,din6,N_din6_as_c2_23,N_din6_as_c2_23,2,Au_N_din6_as_c2_23,din6_as,Fe_N_din6_as_c2_23,N_din6_as_c2_23,-616.655,N,din6,Au_N_din6_as_c2_23,-621.09,Fe_N_din6_as_c2_23,-626.808,-0.3709999999999809
Cd_Fe_N_din6_as_c2_23,-628.674,Cd,Fe,N,din6,N_din6_as_c2_23,N_din6_as_c2_23,2,Cd_N_din6_as_c2_23,din6_as,Fe_N_din6_as_c2_23,N_din6_as_c2_23,-616.655,N,din6,Cd_N_din6_as_c2_23,-619.932,Fe_N_din6_as_c2_23,-626.808,1.4110000000000582
Co_Fe_N_din6_as_c2_23,-635.723,Co,Fe,N,din6,N_din6_as_c2_23,N_din6_as_c2_23,2,Co_N_din6_as_c2_23,din6_as,Fe_N_din6_as_c2_23,N_din6_as_c2_23,-616.655,N,din6,Co_N_din6_as_c2_23,-624.954,Fe_N_din6_as_c2_23,-626.808,-0.6159999999999854
Cu_Fe_N_din6_as_c2_23,-632.482,Cu,Fe,N,din6,N_din6_as_c2_23,N_din6_as_c2_23,2,Cu_N_din6_as_c2_23,din6_as,Fe_N_din6_as_c2_23,N_din6_as_c2_23,-616.655,N,din6,Cu_N_din6_as_c2_23,-622.148,Fe_N_din6_as_c2_23,-626.808,-0.18099999999992633
Fe_Fe_N_din6_as_c2_23,-636.741,Fe,Fe,N,din6,N_din6_as_c2_23,N_din6_as_c2_23,2,Fe_N_din6_as_c2_23,din6_as,Fe_N_din6_as_c2_23,N_din6_as_c2_23,-616.655,N,din6,Fe_N_din6_as_c2_23,-626.808,Fe_N_din6_as_c2_23,-626.808,0.22000000000002728
Ir_Fe_N_din6_as_c2_23,-637.116,Ir,Fe,N,din6,N_din6_as_c2_23,N_din6_as_c2_23,2,Ir_N_din6_as_c2_23,din6_as,Fe_N_din6_as_c2_23,N_din6_as_c2_23,-616.655,N,din6,Ir_N_din6_as_c2_23,-626.807,Fe_N_din6_as_c2_23,-626.808,-0.15599999999994907
Ni_Fe_N_din6_as_c2_23,-634.51,Ni,Fe,N,din6,N_din6_as_c2_23,N_din6_as_c2_23,2,Ni_N_din6_as_c2_23,din6_as,Fe_N_din6_as_c2_23,N_din6_as_c2_23,-616.655,N,din6,Ni_N_din6_as_c2_23,-623.578,Fe_N_din6_as_c2_23,-626.808,-0.7789999999999964
Os_Fe_N_din6_as_c2_23,-638.267,Os,Fe,N,din6,N_din6_as_c2_23,N_din6_as_c2_23,2,Os_N_din6_as_c2_23,din6_as,Fe_N_din6_as_c2_23,N_din6_as_c2_23,-616.655,N,din6,Os_N_din6_as_c2_23,-627.945,Fe_N_din6_as_c2_23,-626.808,-0.16899999999998272
Pd_Fe_N_din6_as_c2_23,-633.835,Pd,Fe,N,din6,N_din6_as_c2_23,N_din6_as_c2_23,2,Pd_N_din6_as_c2_23,din6_as,Fe_N_din6_as_c2_23,N_din6_as_c2_23,-616.655,N,din6,Pd_N_din6_as_c2_23,-622.978,Fe_N_din6_as_c2_23,-626.808,-0.7040000000000646
Pt_Fe_N_din6_as_c2_23,-635.308,Pt,Fe,N,din6,N_din6_as_c2_23,N_din6_as_c2_23,2,Pt_N_din6_as_c2_23,din6_as,Fe_N_din6_as_c2_23,N_din6_as_c2_23,-616.655,N,din6,Pt_N_din6_as_c2_23,-625.152,Fe_N_din6_as_c2_23,-626.808,-0.0029999999999290594
Rh_Fe_N_din6_as_c2_23,-635.68,Rh,Fe,N,din6,N_din6_as_c2_23,N_din6_as_c2_23,2,Rh_N_din6_as_c2_23,din6_as,Fe_N_din6_as_c2_23,N_din6_as_c2_23,-616.655,N,din6,Rh_N_din6_as_c2_23,-625.633,Fe_N_din6_as_c2_23,-626.808,0.10599999999999454
Ru_Fe_N_din6_as_c2_23,-636.702,Ru,Fe,N,din6,N_din6_as_c2_23,N_din6_as_c2_23,2,Ru_N_din6_as_c2_23,din6_as,Fe_N_din6_as_c2_23,N_din6_as_c2_23,-616.655,N,din6,Ru_N_din6_as_c2_23,-626.557,Fe_N_din6_as_c2_23,-626.808,0.008000000000038199
Zn_Fe_N_din6_as_c2_23,-630.274,Zn,Fe,N,din6,N_din6_as_c2_23,N_din6_as_c2_23,2,Zn_N_din6_as_c2_23,din6_as,Fe_N_din6_as_c2_23,N_din6_as_c2_23,-616.655,N,din6,Zn_N_din6_as_c2_23,-621.056,Fe_N_din6_as_c2_23,-626.808,0.9349999999999454
Ag_Fe_N_din6_as_c2_24,-630.25,Ag,Fe,N,din6,N_din6_as_c2_24,N_din6_as_c2_24,2,Ag_N_din6_as_c2_24,din6_as,Fe_N_din6_as_c2_24,N_din6_as_c2_24,-616.717,N,din6,Ag_N_din6_as_c2_24,-620.717,Fe_N_din6_as_c2_24,-626.821,0.5709999999999127
Au_Fe_N_din6_as_c2_24,-631.623,Au,Fe,N,din6,N_din6_as_c2_24,N_din6_as_c2_24,2,Au_N_din6_as_c2_24,din6_as,Fe_N_din6_as_c2_24,N_din6_as_c2_24,-616.717,N,din6,Au_N_din6_as_c2_24,-621.685,Fe_N_din6_as_c2_24,-626.821,0.1659999999998263
Cd_Fe_N_din6_as_c2_24,-628.9,Cd,Fe,N,din6,N_din6_as_c2_24,N_din6_as_c2_24,2,Cd_N_din6_as_c2_24,din6_as,Fe_N_din6_as_c2_24,N_din6_as_c2_24,-616.717,N,din6,Cd_N_din6_as_c2_24,-619.841,Fe_N_din6_as_c2_24,-626.821,1.0450000000000728
Co_Fe_N_din6_as_c2_24,-635.61,Co,Fe,N,din6,N_din6_as_c2_24,N_din6_as_c2_24,2,Co_N_din6_as_c2_24,din6_as,Fe_N_din6_as_c2_24,N_din6_as_c2_24,-616.717,N,din6,Co_N_din6_as_c2_24,-624.997,Fe_N_din6_as_c2_24,-626.821,-0.5090000000000146
Cu_Fe_N_din6_as_c2_24,-632.637,Cu,Fe,N,din6,N_din6_as_c2_24,N_din6_as_c2_24,2,Cu_N_din6_as_c2_24,din6_as,Fe_N_din6_as_c2_24,N_din6_as_c2_24,-616.717,N,din6,Cu_N_din6_as_c2_24,-622.403,Fe_N_din6_as_c2_24,-626.821,-0.12999999999976808
Fe_Fe_N_din6_as_c2_24,-636.616,Fe,Fe,N,din6,N_din6_as_c2_24,N_din6_as_c2_24,2,Fe_N_din6_as_c2_24,din6_as,Fe_N_din6_as_c2_24,N_din6_as_c2_24,-616.717,N,din6,Fe_N_din6_as_c2_24,-626.821,Fe_N_din6_as_c2_24,-626.821,0.3089999999999691
Ir_Fe_N_din6_as_c2_24,-636.87,Ir,Fe,N,din6,N_din6_as_c2_24,N_din6_as_c2_24,2,Ir_N_din6_as_c2_24,din6_as,Fe_N_din6_as_c2_24,N_din6_as_c2_24,-616.717,N,din6,Ir_N_din6_as_c2_24,-627.195,Fe_N_din6_as_c2_24,-626.821,0.4290000000000873
Ni_Fe_N_din6_as_c2_24,-634.491,Ni,Fe,N,din6,N_din6_as_c2_24,N_din6_as_c2_24,2,Ni_N_din6_as_c2_24,din6_as,Fe_N_din6_as_c2_24,N_din6_as_c2_24,-616.717,N,din6,Ni_N_din6_as_c2_24,-624.495,Fe_N_din6_as_c2_24,-626.821,0.10799999999994725
Os_Fe_N_din6_as_c2_24,-638.32,Os,Fe,N,din6,N_din6_as_c2_24,N_din6_as_c2_24,2,Os_N_din6_as_c2_24,din6_as,Fe_N_din6_as_c2_24,N_din6_as_c2_24,-616.717,N,din6,Os_N_din6_as_c2_24,-628.047,Fe_N_din6_as_c2_24,-626.821,-0.16899999999998272
Pd_Fe_N_din6_as_c2_24,-633.707,Pd,Fe,N,din6,N_din6_as_c2_24,N_din6_as_c2_24,2,Pd_N_din6_as_c2_24,din6_as,Fe_N_din6_as_c2_24,N_din6_as_c2_24,-616.717,N,din6,Pd_N_din6_as_c2_24,-623.993,Fe_N_din6_as_c2_24,-626.821,0.39000000000010004
Pt_Fe_N_din6_as_c2_24,-634.87,Pt,Fe,N,din6,N_din6_as_c2_24,N_din6_as_c2_24,2,Pt_N_din6_as_c2_24,din6_as,Fe_N_din6_as_c2_24,N_din6_as_c2_24,-616.717,N,din6,Pt_N_din6_as_c2_24,-625.182,Fe_N_din6_as_c2_24,-626.821,0.41600000000005366
Rh_Fe_N_din6_as_c2_24,-635.59,Rh,Fe,N,din6,N_din6_as_c2_24,N_din6_as_c2_24,2,Rh_N_din6_as_c2_24,din6_as,Fe_N_din6_as_c2_24,N_din6_as_c2_24,-616.717,N,din6,Rh_N_din6_as_c2_24,-625.725,Fe_N_din6_as_c2_24,-626.821,0.23900000000003274
Ru_Fe_N_din6_as_c2_24,-636.877,Ru,Fe,N,din6,N_din6_as_c2_24,N_din6_as_c2_24,2,Ru_N_din6_as_c2_24,din6_as,Fe_N_din6_as_c2_24,N_din6_as_c2_24,-616.717,N,din6,Ru_N_din6_as_c2_24,-626.634,Fe_N_din6_as_c2_24,-626.821,-0.13900000000001
Zn_Fe_N_din6_as_c2_24,-630.712,Zn,Fe,N,din6,N_din6_as_c2_24,N_din6_as_c2_24,2,Zn_N_din6_as_c2_24,din6_as,Fe_N_din6_as_c2_24,N_din6_as_c2_24,-616.717,N,din6,Zn_N_din6_as_c2_24,-621.019,Fe_N_din6_as_c2_24,-626.821,0.4109999999999445
Ag_Fe_N_din6_as_c2_25,-630.584,Ag,Fe,N,din6,N_din6_as_c2_25,N_din6_as_c2_25,2,Ag_N_din6_as_c2_25,din6_as,Fe_N_din6_as_c2_25,N_din6_as_c2_25,-616.416,N,din6,Ag_N_din6_as_c2_25,-620.541,Fe_N_din6_as_c2_25,-627.279,0.82000000000005
Au_Fe_N_din6_as_c2_25,-631.688,Au,Fe,N,din6,N_din6_as_c2_25,N_din6_as_c2_25,2,Au_N_din6_as_c2_25,din6_as,Fe_N_din6_as_c2_25,N_din6_as_c2_25,-616.416,N,din6,Au_N_din6_as_c2_25,-621.609,Fe_N_din6_as_c2_25,-627.279,0.7839999999999918
Cd_Fe_N_din6_as_c2_25,-629.148,Cd,Fe,N,din6,N_din6_as_c2_25,N_din6_as_c2_25,2,Cd_N_din6_as_c2_25,din6_as,Fe_N_din6_as_c2_25,N_din6_as_c2_25,-616.416,N,din6,Cd_N_din6_as_c2_25,-620.539,Fe_N_din6_as_c2_25,-627.279,2.2539999999999054
Co_Fe_N_din6_as_c2_25,-635.955,Co,Fe,N,din6,N_din6_as_c2_25,N_din6_as_c2_25,2,Co_N_din6_as_c2_25,din6_as,Fe_N_din6_as_c2_25,N_din6_as_c2_25,-616.416,N,din6,Co_N_din6_as_c2_25,-625.537,Fe_N_din6_as_c2_25,-627.279,0.44499999999993634
Cu_Fe_N_din6_as_c2_25,-632.97,Cu,Fe,N,din6,N_din6_as_c2_25,N_din6_as_c2_25,2,Cu_N_din6_as_c2_25,din6_as,Fe_N_din6_as_c2_25,N_din6_as_c2_25,-616.416,N,din6,Cu_N_din6_as_c2_25,-622.624,Fe_N_din6_as_c2_25,-627.279,0.5170000000000528
Fe_Fe_N_din6_as_c2_25,-637.128,Fe,Fe,N,din6,N_din6_as_c2_25,N_din6_as_c2_25,2,Fe_N_din6_as_c2_25,din6_as,Fe_N_din6_as_c2_25,N_din6_as_c2_25,-616.416,N,din6,Fe_N_din6_as_c2_25,-627.279,Fe_N_din6_as_c2_25,-627.279,1.0139999999998963
Ir_Fe_N_din6_as_c2_25,-637.279,Ir,Fe,N,din6,N_din6_as_c2_25,N_din6_as_c2_25,2,Ir_N_din6_as_c2_25,din6_as,Fe_N_din6_as_c2_25,N_din6_as_c2_25,-616.416,N,din6,Ir_N_din6_as_c2_25,-627.327,Fe_N_din6_as_c2_25,-627.279,0.9109999999998308
Ni_Fe_N_din6_as_c2_25,-634.934,Ni,Fe,N,din6,N_din6_as_c2_25,N_din6_as_c2_25,2,Ni_N_din6_as_c2_25,din6_as,Fe_N_din6_as_c2_25,N_din6_as_c2_25,-616.416,N,din6,Ni_N_din6_as_c2_25,-625.03,Fe_N_din6_as_c2_25,-627.279,0.95900000000006
Os_Fe_N_din6_as_c2_25,-638.6,Os,Fe,N,din6,N_din6_as_c2_25,N_din6_as_c2_25,2,Os_N_din6_as_c2_25,din6_as,Fe_N_din6_as_c2_25,N_din6_as_c2_25,-616.416,N,din6,Os_N_din6_as_c2_25,-628.888,Fe_N_din6_as_c2_25,-627.279,1.1509999999999536
Pd_Fe_N_din6_as_c2_25,-634.013,Pd,Fe,N,din6,N_din6_as_c2_25,N_din6_as_c2_25,2,Pd_N_din6_as_c2_25,din6_as,Fe_N_din6_as_c2_25,N_din6_as_c2_25,-616.416,N,din6,Pd_N_din6_as_c2_25,-624.68,Fe_N_din6_as_c2_25,-627.279,1.529999999999859
Pt_Fe_N_din6_as_c2_25,-635.209,Pt,Fe,N,din6,N_din6_as_c2_25,N_din6_as_c2_25,2,Pt_N_din6_as_c2_25,din6_as,Fe_N_din6_as_c2_25,N_din6_as_c2_25,-616.416,N,din6,Pt_N_din6_as_c2_25,-625.986,Fe_N_din6_as_c2_25,-627.279,1.6399999999999864
Rh_Fe_N_din6_as_c2_25,-635.986,Rh,Fe,N,din6,N_din6_as_c2_25,N_din6_as_c2_25,2,Rh_N_din6_as_c2_25,din6_as,Fe_N_din6_as_c2_25,N_din6_as_c2_25,-616.416,N,din6,Rh_N_din6_as_c2_25,-625.955,Fe_N_din6_as_c2_25,-627.279,0.8319999999999936
Ru_Fe_N_din6_as_c2_25,-637.166,Ru,Fe,N,din6,N_din6_as_c2_25,N_din6_as_c2_25,2,Ru_N_din6_as_c2_25,din6_as,Fe_N_din6_as_c2_25,N_din6_as_c2_25,-616.416,N,din6,Ru_N_din6_as_c2_25,-627.344,Fe_N_din6_as_c2_25,-627.279,1.04099999999994
Zn_Fe_N_din6_as_c2_25,-630.926,Zn,Fe,N,din6,N_din6_as_c2_25,N_din6_as_c2_25,2,Zn_N_din6_as_c2_25,din6_as,Fe_N_din6_as_c2_25,N_din6_as_c2_25,-616.416,N,din6,Zn_N_din6_as_c2_25,-621.851,Fe_N_din6_as_c2_25,-627.279,1.7879999999998972
Ag_Fe_N_din6_as_c2_26,-630.691,Ag,Fe,N,din6,N_din6_as_c2_26,N_din6_as_c2_26,2,Ag_N_din6_as_c2_26,din6_as,Fe_N_din6_as_c2_26,N_din6_as_c2_26,-616.83,N,din6,Ag_N_din6_as_c2_26,-620.474,Fe_N_din6_as_c2_26,-627.91,0.862999999999829
Au_Fe_N_din6_as_c2_26,-631.557,Au,Fe,N,din6,N_din6_as_c2_26,N_din6_as_c2_26,2,Au_N_din6_as_c2_26,din6_as,Fe_N_din6_as_c2_26,N_din6_as_c2_26,-616.83,N,din6,Au_N_din6_as_c2_26,-621.385,Fe_N_din6_as_c2_26,-627.91,0.9079999999997881
Cd_Fe_N_din6_as_c2_26,-629.341,Cd,Fe,N,din6,N_din6_as_c2_26,N_din6_as_c2_26,2,Cd_N_din6_as_c2_26,din6_as,Fe_N_din6_as_c2_26,N_din6_as_c2_26,-616.83,N,din6,Cd_N_din6_as_c2_26,-620.172,Fe_N_din6_as_c2_26,-627.91,1.9109999999999445
Co_Fe_N_din6_as_c2_26,-635.795,Co,Fe,N,din6,N_din6_as_c2_26,N_din6_as_c2_26,2,Co_N_din6_as_c2_26,din6_as,Fe_N_din6_as_c2_26,N_din6_as_c2_26,-616.83,N,din6,Co_N_din6_as_c2_26,-626.367,Fe_N_din6_as_c2_26,-627.91,1.65199999999993
Cu_Fe_N_din6_as_c2_26,-633.118,Cu,Fe,N,din6,N_din6_as_c2_26,N_din6_as_c2_26,2,Cu_N_din6_as_c2_26,din6_as,Fe_N_din6_as_c2_26,N_din6_as_c2_26,-616.83,N,din6,Cu_N_din6_as_c2_26,-622.336,Fe_N_din6_as_c2_26,-627.91,0.29799999999988813
Fe_Fe_N_din6_as_c2_26,-636.924,Fe,Fe,N,din6,N_din6_as_c2_26,N_din6_as_c2_26,2,Fe_N_din6_as_c2_26,din6_as,Fe_N_din6_as_c2_26,N_din6_as_c2_26,-616.83,N,din6,Fe_N_din6_as_c2_26,-627.91,Fe_N_din6_as_c2_26,-627.91,2.066000000000031
Ir_Fe_N_din6_as_c2_26,-636.838,Ir,Fe,N,din6,N_din6_as_c2_26,N_din6_as_c2_26,2,Ir_N_din6_as_c2_26,din6_as,Fe_N_din6_as_c2_26,N_din6_as_c2_26,-616.83,N,din6,Ir_N_din6_as_c2_26,-627.642,Fe_N_din6_as_c2_26,-627.91,1.8839999999999009
Ni_Fe_N_din6_as_c2_26,-634.72,Ni,Fe,N,din6,N_din6_as_c2_26,N_din6_as_c2_26,2,Ni_N_din6_as_c2_26,din6_as,Fe_N_din6_as_c2_26,N_din6_as_c2_26,-616.83,N,din6,Ni_N_din6_as_c2_26,-623.737,Fe_N_din6_as_c2_26,-627.91,0.09699999999975262
Os_Fe_N_din6_as_c2_26,-637.953,Os,Fe,N,din6,N_din6_as_c2_26,N_din6_as_c2_26,2,Os_N_din6_as_c2_26,din6_as,Fe_N_din6_as_c2_26,N_din6_as_c2_26,-616.83,N,din6,Os_N_din6_as_c2_26,-629.139,Fe_N_din6_as_c2_26,-627.91,2.2660000000000764
Pd_Fe_N_din6_as_c2_26,-633.825,Pd,Fe,N,din6,N_din6_as_c2_26,N_din6_as_c2_26,2,Pd_N_din6_as_c2_26,din6_as,Fe_N_din6_as_c2_26,N_din6_as_c2_26,-616.83,N,din6,Pd_N_din6_as_c2_26,-623.086,Fe_N_din6_as_c2_26,-627.91,0.3409999999997808
Pt_Fe_N_din6_as_c2_26,-634.92,Pt,Fe,N,din6,N_din6_as_c2_26,N_din6_as_c2_26,2,Pt_N_din6_as_c2_26,din6_as,Fe_N_din6_as_c2_26,N_din6_as_c2_26,-616.83,N,din6,Pt_N_din6_as_c2_26,-626.37,Fe_N_din6_as_c2_26,-627.91,2.5299999999999727
Rh_Fe_N_din6_as_c2_26,-635.683,Rh,Fe,N,din6,N_din6_as_c2_26,N_din6_as_c2_26,2,Rh_N_din6_as_c2_26,din6_as,Fe_N_din6_as_c2_26,N_din6_as_c2_26,-616.83,N,din6,Rh_N_din6_as_c2_26,-626.29,Fe_N_din6_as_c2_26,-627.91,1.6870000000000118
Ru_Fe_N_din6_as_c2_26,-636.687,Ru,Fe,N,din6,N_din6_as_c2_26,N_din6_as_c2_26,2,Ru_N_din6_as_c2_26,din6_as,Fe_N_din6_as_c2_26,N_din6_as_c2_26,-616.83,N,din6,Ru_N_din6_as_c2_26,-627.663,Fe_N_din6_as_c2_26,-627.91,2.0559999999999263
Zn_Fe_N_din6_as_c2_26,-631.108,Zn,Fe,N,din6,N_din6_as_c2_26,N_din6_as_c2_26,2,Zn_N_din6_as_c2_26,din6_as,Fe_N_din6_as_c2_26,N_din6_as_c2_26,-616.83,N,din6,Zn_N_din6_as_c2_26,-621.491,Fe_N_din6_as_c2_26,-627.91,1.4629999999998518
Ag_Fe_N_din6_as_c2_34,-629.984,Ag,Fe,N,din6,N_din6_as_c2_34,N_din6_as_c2_34,2,Ag_N_din6_as_c2_34,din6_as,Fe_N_din6_as_c2_34,N_din6_as_c2_34,-618.089,N,din6,Ag_N_din6_as_c2_34,-620.809,Fe_N_din6_as_c2_34,-627.626,0.36199999999985266
Au_Fe_N_din6_as_c2_34,-631.603,Au,Fe,N,din6,N_din6_as_c2_34,N_din6_as_c2_34,2,Au_N_din6_as_c2_34,din6_as,Fe_N_din6_as_c2_34,N_din6_as_c2_34,-618.089,N,din6,Au_N_din6_as_c2_34,-621.132,Fe_N_din6_as_c2_34,-627.626,-0.9340000000000828
Cd_Fe_N_din6_as_c2_34,-627.819,Cd,Fe,N,din6,N_din6_as_c2_34,N_din6_as_c2_34,2,Cd_N_din6_as_c2_34,din6_as,Fe_N_din6_as_c2_34,N_din6_as_c2_34,-618.089,N,din6,Cd_N_din6_as_c2_34,-620.303,Fe_N_din6_as_c2_34,-627.626,2.021000000000072
Co_Fe_N_din6_as_c2_34,-635.656,Co,Fe,N,din6,N_din6_as_c2_34,N_din6_as_c2_34,2,Co_N_din6_as_c2_34,din6_as,Fe_N_din6_as_c2_34,N_din6_as_c2_34,-618.089,N,din6,Co_N_din6_as_c2_34,-626.697,Fe_N_din6_as_c2_34,-627.626,0.5780000000000882
Cu_Fe_N_din6_as_c2_34,-632.287,Cu,Fe,N,din6,N_din6_as_c2_34,N_din6_as_c2_34,2,Cu_N_din6_as_c2_34,din6_as,Fe_N_din6_as_c2_34,N_din6_as_c2_34,-618.089,N,din6,Cu_N_din6_as_c2_34,-622.784,Fe_N_din6_as_c2_34,-627.626,0.03399999999976444
Fe_Fe_N_din6_as_c2_34,-636.776,Fe,Fe,N,din6,N_din6_as_c2_34,N_din6_as_c2_34,2,Fe_N_din6_as_c2_34,din6_as,Fe_N_din6_as_c2_34,N_din6_as_c2_34,-618.089,N,din6,Fe_N_din6_as_c2_34,-627.626,Fe_N_din6_as_c2_34,-627.626,0.3869999999999436
Ir_Fe_N_din6_as_c2_34,-637.286,Ir,Fe,N,din6,N_din6_as_c2_34,N_din6_as_c2_34,2,Ir_N_din6_as_c2_34,din6_as,Fe_N_din6_as_c2_34,N_din6_as_c2_34,-618.089,N,din6,Ir_N_din6_as_c2_34,-627.368,Fe_N_din6_as_c2_34,-627.626,-0.3809999999999718
