system_dacs,tot_energy_dacs,M1,M2,heteroatom_dacs,basic_cavity_dacs,cavity,cavity_v2,cavity_3,M1_cavity,cavity_4,M2_cavity,system_sacs_pristine,tot_energy_sacs_pristine,heteroatom_sacs_pristine,basic_cavity_sacs_pristine,metal,Ecoh,atomic_mass,vdw_radius,r_cov_sb,r_cov_db,dipole_polarizability,ionic_radii_crystals,d_center_sp,Paul_electroneg,MB_electroneg,electron_affinity,covalent_radius,atomic_number,Ion_energ_I,Ion_energ_II,Zung_radius,Coh_radius,Waber_radius,mied_param_h,mied_param_phi,HOMO ,LUMO,mag_moment_bulk_d, E_Fermi,E_Fermi2,Ecoh_m1,system,tot_energy_M2,Edft_fe
Ru_Fe_N_din6_as_c2_12,-636.601,Ru,Fe,N,din6,N_din6_as_c2_12,N_din6_as_c2_12,2,Ru_N_din6_as_c2_12,din6_as,Fe_N_din6_as_c2_12,N_din6_as_c2_12,-616.787,N,din6,Ru,-9.8124665,101.07,213,125,114,72.0,0.68,-3.193722,2.2,1.97,1.05,146,44,7.3605,16.76,1.145,1.46,1.41,1.83,5.4,-3.9951,-3.6556,13.072705,12,12.1,-9.8124665,Fe_N_din6_as_c2_12,-627.631,0.8424665000000005
Zn_Fe_N_din6_as_c2_12,-630.74,Zn,Fe,N,din6,N_din6_as_c2_12,N_din6_as_c2_12,2,Zn_N_din6_as_c2_12,din6_as,Fe_N_din6_as_c2_12,N_din6_as_c2_12,-616.787,N,din6,Zn,-1.61724415,65.38,201,118,120,38.67,0.6,-7.791121,1.65,1.44,-0.62,122,30,9.394199,17.96439,0.82,1.06,1.065,1.32,4.1,-3.0469,-2.5297,20.965413,13,13.1,-1.61724415,Fe_N_din6_as_c2_12,-627.631,-1.491755850000004
Ag_Fe_N_din6_as_c2_13,-629.794,Ag,Fe,N,din6,N_din6_as_c2_13,N_din6_as_c2_13,2,Ag_N_din6_as_c2_13,din6_as,Fe_N_din6_as_c2_13,N_din6_as_c2_13,-617.063,N,din6,Ag,-3.20700575,107.8682,211,128,139,55.0,0.67,-4.428868,1.93,1.07,1.302,145,47,7.576234,21.4844,1.045,1.33,1.286,1.39,4.45,-4.6571,-3.8832,36.830452,0,0.1,-3.20700575,Fe_N_din6_as_c2_13,-627.178,0.5910057500000221
Au_Fe_N_din6_as_c2_13,-630.972,Au,Fe,N,din6,N_din6_as_c2_13,N_din6_as_c2_13,2,Au_N_din6_as_c2_13,din6_as,Fe_N_din6_as_c2_13,N_din6_as_c2_13,-617.063,N,din6,Au,-3.8767095,196.966569,214,124,121,36.0,0.68,-4.095292,2.4,1.19,2.30863,136,79,9.225553,20.203,1.21,1.45,1.187,1.57,5.15,-6.623,-5.2894,36.974733,1,1.1,-3.8767095,Fe_N_din6_as_c2_13,-627.178,0.08270949999996446
Cd_Fe_N_din6_as_c2_13,-628.31,Cd,Fe,N,din6,N_din6_as_c2_13,N_din6_as_c2_13,2,Cd_N_din6_as_c2_13,din6_as,Fe_N_din6_as_c2_13,N_din6_as_c2_13,-617.063,N,din6,Cd,-1.2330587,112.414,218,136,144,46.0,0.78,-9.00195,1.69,1.4,-0.72,144,48,8.993822,16.908312,0.985,1.23,1.184,1.24,4.05,-5.5936,-1.1349,18.447707,2,2.1,-1.2330587,Fe_N_din6_as_c2_13,-627.178,0.10105870000006689
Co_Fe_N_din6_as_c2_13,-635.555,Co,Fe,N,din6,N_din6_as_c2_13,N_din6_as_c2_13,2,Co_N_din6_as_c2_13,din6_as,Fe_N_din6_as_c2_13,N_din6_as_c2_13,-617.063,N,din6,Co,-7.3844395,58.933194,200,111,103,55.0,0.58,-2.118685,1.88,1.72,0.6622,126,27,7.88101,17.0844,0.92,1.1,1.181,1.75,5.1,-3.9514,-3.8452,12.365391,3,3.1,-7.3844395,Fe_N_din6_as_c2_13,-627.178,-0.9925604999999678
Cu_Fe_N_din6_as_c2_13,-631.986,Cu,Fe,N,din6,N_din6_as_c2_13,N_din6_as_c2_13,2,Cu_N_din6_as_c2_13,din6_as,Fe_N_din6_as_c2_13,N_din6_as_c2_13,-617.063,N,din6,Cu,-4.23458825,63.546,196,112,115,46.5,0.57,-2.926845,1.9,1.08,1.235,132,29,7.72638,20.29239,0.88,1.16,1.191,1.47,4.55,-4.8401,-4.0099,36.542172,4,4.1,-4.23458825,Fe_N_din6_as_c2_13,-627.178,-0.5734117499999911
Fe_Fe_N_din6_as_c2_13,-636.572,Fe,Fe,N,din6,N_din6_as_c2_13,N_din6_as_c2_13,2,Fe_N_din6_as_c2_13,din6_as,Fe_N_din6_as_c2_13,N_din6_as_c2_13,-617.063,N,din6,Fe,-8.6197175,55.845,204,116,109,62.0,0.63,-1.906729,1.83,1.67,0.151,132,26,7.9024678,16.1992,0.95,1.16,1.227,1.77,4.93,-3.5769,-3.5542,12.365391,5,5.1,-8.6197175,Fe_N_din6_as_c2_13,-627.178,-0.7742825000000266
Ir_Fe_N_din6_as_c2_13,-637.0,Ir,Fe,N,din6,N_din6_as_c2_13,N_din6_as_c2_13,2,Ir_N_din6_as_c2_13,din6_as,Fe_N_din6_as_c2_13,N_din6_as_c2_13,-617.063,N,din6,Ir,-9.56008375,192.217,213,122,115,54.0,0.68,-3.868823,2.2,1.87,1.5638,141,77,8.96702,17.0,1.16,1.468,1.227,1.83,5.55,-4.68,-4.614,27.414532,6,6.1,-9.56008375,Fe_N_din6_as_c2_13,-627.178,-0.26191625000001295
Ni_Fe_N_din6_as_c2_13,-634.286,Ni,Fe,N,din6,N_din6_as_c2_13,N_din6_as_c2_13,2,Ni_N_din6_as_c2_13,din6_as,Fe_N_din6_as_c2_13,N_din6_as_c2_13,-617.063,N,din6,Ni,-5.86878875,58.6934,197,110,101,49.0,0.49,-2.07977,1.91,1.76,1.156,124,28,7.639877,18.168837,0.96,1.22,1.139,1.75,5.2,-3.8312,-3.8116,32.738905,7,7.1,-5.86878875,Fe_N_din6_as_c2_13,-627.178,-1.2392112499999257
Os_Fe_N_din6_as_c2_13,-638.31,Os,Fe,N,din6,N_din6_as_c2_13,N_din6_as_c2_13,2,Os_N_din6_as_c2_13,din6_as,Fe_N_din6_as_c2_13,N_din6_as_c2_13,-617.063,N,din6,Os,-11.839378,190.23,216,129,116,57.0,0.39,-3.768764,2.2,1.85,1.1,144,76,8.43823,17.0,1.17,1.48,1.266,1.85,5.4,-4.8388,-4.7568,11.933888,8,8.1,-11.839378,Fe_N_din6_as_c2_13,-627.178,0.7073780000000625
Pd_Fe_N_din6_as_c2_13,-633.773,Pd,Fe,N,din6,N_din6_as_c2_13,N_din6_as_c2_13,2,Pd_N_din6_as_c2_13,din6_as,Fe_N_din6_as_c2_13,N_din6_as_c2_13,-617.063,N,din6,Pd,-5.79450325,106.42,210,120,117,26.14,0.64,-2.545322,2.2,2.08,0.562,139,46,8.33686,19.43,1.08,1.37,0.0,1.67,5.45,-3.9539,-3.2835,33.052647,9,9.1,-5.79450325,Fe_N_din6_as_c2_13,-627.178,-0.8004967499999793
Pt_Fe_N_din6_as_c2_13,-634.971,Pt,Fe,N,din6,N_din6_as_c2_13,N_din6_as_c2_13,2,Pt_N_din6_as_c2_13,din6_as,Fe_N_din6_as_c2_13,N_din6_as_c2_13,-617.063,N,din6,Pt,-6.8665185,195.084,213,123,112,48.0,0.6,-3.353229,2.2,1.91,2.128,136,78,8.95883,18.56,1.24,1.46,1.221,1.78,5.65,-5.3211,-5.2186,31.475568,10,10.1,-6.8665185,Fe_N_din6_as_c2_13,-627.178,-0.9264815000000226
Rh_Fe_N_din6_as_c2_13,-635.753,Rh,Fe,N,din6,N_din6_as_c2_13,N_din6_as_c2_13,2,Rh_N_din6_as_c2_13,din6_as,Fe_N_din6_as_c2_13,N_din6_as_c2_13,-617.063,N,din6,Rh,-7.850822,102.9055,210,125,110,66.0,0.665,-3.069932,2.28,1.99,1.137,142,45,7.4589,18.08,1.11,1.41,1.364,1.76,5.4,-4.6611,-4.2897,29.253779,11,11.1,-7.850822,Fe_N_din6_as_c2_13,-627.178,-0.7241780000000517
Ru_Fe_N_din6_as_c2_13,-636.879,Ru,Fe,N,din6,N_din6_as_c2_13,N_din6_as_c2_13,2,Ru_N_din6_as_c2_13,din6_as,Fe_N_din6_as_c2_13,N_din6_as_c2_13,-617.063,N,din6,Ru,-9.8124665,101.07,213,125,114,72.0,0.68,-3.193722,2.2,1.97,1.05,146,44,7.3605,16.76,1.145,1.46,1.41,1.83,5.4,-3.9951,-3.6556,13.072705,12,12.1,-9.8124665,Fe_N_din6_as_c2_13,-627.178,0.11146650000000591
Zn_Fe_N_din6_as_c2_13,-629.493,Zn,Fe,N,din6,N_din6_as_c2_13,N_din6_as_c2_13,2,Zn_N_din6_as_c2_13,din6_as,Fe_N_din6_as_c2_13,N_din6_as_c2_13,-617.063,N,din6,Zn,-1.61724415,65.38,201,118,120,38.67,0.6,-7.791121,1.65,1.44,-0.62,122,30,9.394199,17.96439,0.82,1.06,1.065,1.32,4.1,-3.0469,-2.5297,20.965413,13,13.1,-1.61724415,Fe_N_din6_as_c2_13,-627.178,-0.6977558500000214
Ag_Fe_N_din6_as_c2_14,-630.135,Ag,Fe,N,din6,N_din6_as_c2_14,N_din6_as_c2_14,2,Ag_N_din6_as_c2_14,din6_as,Fe_N_din6_as_c2_14,N_din6_as_c2_14,-617.025,N,din6,Ag,-3.20700575,107.8682,211,128,139,55.0,0.67,-4.428868,1.93,1.07,1.302,145,47,7.576234,21.4844,1.045,1.33,1.286,1.39,4.45,-4.6571,-3.8832,36.830452,0,0.1,-3.20700575,Fe_N_din6_as_c2_14,-627.087,0.15900575000000572
Au_Fe_N_din6_as_c2_14,-631.41,Au,Fe,N,din6,N_din6_as_c2_14,N_din6_as_c2_14,2,Au_N_din6_as_c2_14,din6_as,Fe_N_din6_as_c2_14,N_din6_as_c2_14,-617.025,N,din6,Au,-3.8767095,196.966569,214,124,121,36.0,0.68,-4.095292,2.4,1.19,2.30863,136,79,9.225553,20.203,1.21,1.45,1.187,1.57,5.15,-6.623,-5.2894,36.974733,1,1.1,-3.8767095,Fe_N_din6_as_c2_14,-627.087,-0.4462905000000319
Cd_Fe_N_din6_as_c2_14,-628.333,Cd,Fe,N,din6,N_din6_as_c2_14,N_din6_as_c2_14,2,Cd_N_din6_as_c2_14,din6_as,Fe_N_din6_as_c2_14,N_din6_as_c2_14,-617.025,N,din6,Cd,-1.2330587,112.414,218,136,144,46.0,0.78,-9.00195,1.69,1.4,-0.72,144,48,8.993822,16.908312,0.985,1.23,1.184,1.24,4.05,-5.5936,-1.1349,18.447707,2,2.1,-1.2330587,Fe_N_din6_as_c2_14,-627.087,-0.01294129999996585
Co_Fe_N_din6_as_c2_14,-635.438,Co,Fe,N,din6,N_din6_as_c2_14,N_din6_as_c2_14,2,Co_N_din6_as_c2_14,din6_as,Fe_N_din6_as_c2_14,N_din6_as_c2_14,-617.025,N,din6,Co,-7.3844395,58.933194,200,111,103,55.0,0.58,-2.118685,1.88,1.72,0.6622,126,27,7.88101,17.0844,0.92,1.1,1.181,1.75,5.1,-3.9514,-3.8452,12.365391,3,3.1,-7.3844395,Fe_N_din6_as_c2_14,-627.087,-0.9665605000000141
Cu_Fe_N_din6_as_c2_14,-632.408,Cu,Fe,N,din6,N_din6_as_c2_14,N_din6_as_c2_14,2,Cu_N_din6_as_c2_14,din6_as,Fe_N_din6_as_c2_14,N_din6_as_c2_14,-617.025,N,din6,Cu,-4.23458825,63.546,196,112,115,46.5,0.57,-2.926845,1.9,1.08,1.235,132,29,7.72638,20.29239,0.88,1.16,1.191,1.47,4.55,-4.8401,-4.0099,36.542172,4,4.1,-4.23458825,Fe_N_din6_as_c2_14,-627.087,-1.0864117500000248
Fe_Fe_N_din6_as_c2_14,-636.403,Fe,Fe,N,din6,N_din6_as_c2_14,N_din6_as_c2_14,2,Fe_N_din6_as_c2_14,din6_as,Fe_N_din6_as_c2_14,N_din6_as_c2_14,-617.025,N,din6,Fe,-8.6197175,55.845,204,116,109,62.0,0.63,-1.906729,1.83,1.67,0.151,132,26,7.9024678,16.1992,0.95,1.16,1.227,1.77,4.93,-3.5769,-3.5542,12.365391,5,5.1,-8.6197175,Fe_N_din6_as_c2_14,-627.087,-0.6962825000000521
Ir_Fe_N_din6_as_c2_14,-636.768,Ir,Fe,N,din6,N_din6_as_c2_14,N_din6_as_c2_14,2,Ir_N_din6_as_c2_14,din6_as,Fe_N_din6_as_c2_14,N_din6_as_c2_14,-617.025,N,din6,Ir,-9.56008375,192.217,213,122,115,54.0,0.68,-3.868823,2.2,1.87,1.5638,141,77,8.96702,17.0,1.16,1.468,1.227,1.83,5.55,-4.68,-4.614,27.414532,6,6.1,-9.56008375,Fe_N_din6_as_c2_14,-627.087,-0.12091625000005024
Ni_Fe_N_din6_as_c2_14,-634.382,Ni,Fe,N,din6,N_din6_as_c2_14,N_din6_as_c2_14,2,Ni_N_din6_as_c2_14,din6_as,Fe_N_din6_as_c2_14,N_din6_as_c2_14,-617.025,N,din6,Ni,-5.86878875,58.6934,197,110,101,49.0,0.49,-2.07977,1.91,1.76,1.156,124,28,7.639877,18.168837,0.96,1.22,1.139,1.75,5.2,-3.8312,-3.8116,32.738905,7,7.1,-5.86878875,Fe_N_din6_as_c2_14,-627.087,-1.4262112499999375
Os_Fe_N_din6_as_c2_14,-638.118,Os,Fe,N,din6,N_din6_as_c2_14,N_din6_as_c2_14,2,Os_N_din6_as_c2_14,din6_as,Fe_N_din6_as_c2_14,N_din6_as_c2_14,-617.025,N,din6,Os,-11.839378,190.23,216,129,116,57.0,0.39,-3.768764,2.2,1.85,1.1,144,76,8.43823,17.0,1.17,1.48,1.266,1.85,5.4,-4.8388,-4.7568,11.933888,8,8.1,-11.839378,Fe_N_din6_as_c2_14,-627.087,0.8083779999999479
Pd_Fe_N_din6_as_c2_14,-633.545,Pd,Fe,N,din6,N_din6_as_c2_14,N_din6_as_c2_14,2,Pd_N_din6_as_c2_14,din6_as,Fe_N_din6_as_c2_14,N_din6_as_c2_14,-617.025,N,din6,Pd,-5.79450325,106.42,210,120,117,26.14,0.64,-2.545322,2.2,2.08,0.562,139,46,8.33686,19.43,1.08,1.37,0.0,1.67,5.45,-3.9539,-3.2835,33.052647,9,9.1,-5.79450325,Fe_N_din6_as_c2_14,-627.087,-0.663496749999922
Pt_Fe_N_din6_as_c2_14,-634.834,Pt,Fe,N,din6,N_din6_as_c2_14,N_din6_as_c2_14,2,Pt_N_din6_as_c2_14,din6_as,Fe_N_din6_as_c2_14,N_din6_as_c2_14,-617.025,N,din6,Pt,-6.8665185,195.084,213,123,112,48.0,0.6,-3.353229,2.2,1.91,2.128,136,78,8.95883,18.56,1.24,1.46,1.221,1.78,5.65,-5.3211,-5.2186,31.475568,10,10.1,-6.8665185,Fe_N_din6_as_c2_14,-627.087,-0.8804814999999735
Rh_Fe_N_din6_as_c2_14,-635.586,Rh,Fe,N,din6,N_din6_as_c2_14,N_din6_as_c2_14,2,Rh_N_din6_as_c2_14,din6_as,Fe_N_din6_as_c2_14,N_din6_as_c2_14,-617.025,N,din6,Rh,-7.850822,102.9055,210,125,110,66.0,0.665,-3.069932,2.28,1.99,1.137,142,45,7.4589,18.08,1.11,1.41,1.364,1.76,5.4,-4.6611,-4.2897,29.253779,11,11.1,-7.850822,Fe_N_din6_as_c2_14,-627.087,-0.6481780000000299
Ru_Fe_N_din6_as_c2_14,-636.774,Ru,Fe,N,din6,N_din6_as_c2_14,N_din6_as_c2_14,2,Ru_N_din6_as_c2_14,din6_as,Fe_N_din6_as_c2_14,N_din6_as_c2_14,-617.025,N,din6,Ru,-9.8124665,101.07,213,125,114,72.0,0.68,-3.193722,2.2,1.97,1.05,146,44,7.3605,16.76,1.145,1.46,1.41,1.83,5.4,-3.9951,-3.6556,13.072705,12,12.1,-9.8124665,Fe_N_din6_as_c2_14,-627.087,0.1254665000000159
Zn_Fe_N_din6_as_c2_14,-630.032,Zn,Fe,N,din6,N_din6_as_c2_14,N_din6_as_c2_14,2,Zn_N_din6_as_c2_14,din6_as,Fe_N_din6_as_c2_14,N_din6_as_c2_14,-617.025,N,din6,Zn,-1.61724415,65.38,201,118,120,38.67,0.6,-7.791121,1.65,1.44,-0.62,122,30,9.394199,17.96439,0.82,1.06,1.065,1.32,4.1,-3.0469,-2.5297,20.965413,13,13.1,-1.61724415,Fe_N_din6_as_c2_14,-627.087,-1.3277558500000168
Ag_Fe_N_din6_as_c2_15,-629.856,Ag,Fe,N,din6,N_din6_as_c2_15,N_din6_as_c2_15,2,Ag_N_din6_as_c2_15,din6_as,Fe_N_din6_as_c2_15,N_din6_as_c2_15,-616.717,N,din6,Ag,-3.20700575,107.8682,211,128,139,55.0,0.67,-4.428868,1.93,1.07,1.302,145,47,7.576234,21.4844,1.045,1.33,1.286,1.39,4.45,-4.6571,-3.8832,36.830452,0,0.1,-3.20700575,Fe_N_din6_as_c2_15,-627.365,0.7160057500000221
Au_Fe_N_din6_as_c2_15,-630.717,Au,Fe,N,din6,N_din6_as_c2_15,N_din6_as_c2_15,2,Au_N_din6_as_c2_15,din6_as,Fe_N_din6_as_c2_15,N_din6_as_c2_15,-616.717,N,din6,Au,-3.8767095,196.966569,214,124,121,36.0,0.68,-4.095292,2.4,1.19,2.30863,136,79,9.225553,20.203,1.21,1.45,1.187,1.57,5.15,-6.623,-5.2894,36.974733,1,1.1,-3.8767095,Fe_N_din6_as_c2_15,-627.365,0.5247094999999717
Cd_Fe_N_din6_as_c2_15,-628.466,Cd,Fe,N,din6,N_din6_as_c2_15,N_din6_as_c2_15,2,Cd_N_din6_as_c2_15,din6_as,Fe_N_din6_as_c2_15,N_din6_as_c2_15,-616.717,N,din6,Cd,-1.2330587,112.414,218,136,144,46.0,0.78,-9.00195,1.69,1.4,-0.72,144,48,8.993822,16.908312,0.985,1.23,1.184,1.24,4.05,-5.5936,-1.1349,18.447707,2,2.1,-1.2330587,Fe_N_din6_as_c2_15,-627.365,0.13205870000001596
Co_Fe_N_din6_as_c2_15,-635.49,Co,Fe,N,din6,N_din6_as_c2_15,N_din6_as_c2_15,2,Co_N_din6_as_c2_15,din6_as,Fe_N_din6_as_c2_15,N_din6_as_c2_15,-616.717,N,din6,Co,-7.3844395,58.933194,200,111,103,55.0,0.58,-2.118685,1.88,1.72,0.6622,126,27,7.88101,17.0844,0.92,1.1,1.181,1.75,5.1,-3.9514,-3.8452,12.365391,3,3.1,-7.3844395,Fe_N_din6_as_c2_15,-627.365,-0.740560500000015
Cu_Fe_N_din6_as_c2_15,-632.159,Cu,Fe,N,din6,N_din6_as_c2_15,N_din6_as_c2_15,2,Cu_N_din6_as_c2_15,din6_as,Fe_N_din6_as_c2_15,N_din6_as_c2_15,-616.717,N,din6,Cu,-4.23458825,63.546,196,112,115,46.5,0.57,-2.926845,1.9,1.08,1.235,132,29,7.72638,20.29239,0.88,1.16,1.191,1.47,4.55,-4.8401,-4.0099,36.542172,4,4.1,-4.23458825,Fe_N_din6_as_c2_15,-627.365,-0.5594117499999811
Fe_Fe_N_din6_as_c2_15,-636.62,Fe,Fe,N,din6,N_din6_as_c2_15,N_din6_as_c2_15,2,Fe_N_din6_as_c2_15,din6_as,Fe_N_din6_as_c2_15,N_din6_as_c2_15,-616.717,N,din6,Fe,-8.6197175,55.845,204,116,109,62.0,0.63,-1.906729,1.83,1.67,0.151,132,26,7.9024678,16.1992,0.95,1.16,1.227,1.77,4.93,-3.5769,-3.5542,12.365391,5,5.1,-8.6197175,Fe_N_din6_as_c2_15,-627.365,-0.6352825000000166
Ir_Fe_N_din6_as_c2_15,-636.801,Ir,Fe,N,din6,N_din6_as_c2_15,N_din6_as_c2_15,2,Ir_N_din6_as_c2_15,din6_as,Fe_N_din6_as_c2_15,N_din6_as_c2_15,-616.717,N,din6,Ir,-9.56008375,192.217,213,122,115,54.0,0.68,-3.868823,2.2,1.87,1.5638,141,77,8.96702,17.0,1.16,1.468,1.227,1.83,5.55,-4.68,-4.614,27.414532,6,6.1,-9.56008375,Fe_N_din6_as_c2_15,-627.365,0.12408374999995431
Ni_Fe_N_din6_as_c2_15,-634.237,Ni,Fe,N,din6,N_din6_as_c2_15,N_din6_as_c2_15,2,Ni_N_din6_as_c2_15,din6_as,Fe_N_din6_as_c2_15,N_din6_as_c2_15,-616.717,N,din6,Ni,-5.86878875,58.6934,197,110,101,49.0,0.49,-2.07977,1.91,1.76,1.156,124,28,7.639877,18.168837,0.96,1.22,1.139,1.75,5.2,-3.8312,-3.8116,32.738905,7,7.1,-5.86878875,Fe_N_din6_as_c2_15,-627.365,-1.0032112499999357
Os_Fe_N_din6_as_c2_15,-638.291,Os,Fe,N,din6,N_din6_as_c2_15,N_din6_as_c2_15,2,Os_N_din6_as_c2_15,din6_as,Fe_N_din6_as_c2_15,N_din6_as_c2_15,-616.717,N,din6,Os,-11.839378,190.23,216,129,116,57.0,0.39,-3.768764,2.2,1.85,1.1,144,76,8.43823,17.0,1.17,1.48,1.266,1.85,5.4,-4.8388,-4.7568,11.933888,8,8.1,-11.839378,Fe_N_din6_as_c2_15,-627.365,0.913377999999966
Pd_Fe_N_din6_as_c2_15,-633.376,Pd,Fe,N,din6,N_din6_as_c2_15,N_din6_as_c2_15,2,Pd_N_din6_as_c2_15,din6_as,Fe_N_din6_as_c2_15,N_din6_as_c2_15,-616.717,N,din6,Pd,-5.79450325,106.42,210,120,117,26.14,0.64,-2.545322,2.2,2.08,0.562,139,46,8.33686,19.43,1.08,1.37,0.0,1.67,5.45,-3.9539,-3.2835,33.052647,9,9.1,-5.79450325,Fe_N_din6_as_c2_15,-627.365,-0.2164967499999193
Pt_Fe_N_din6_as_c2_15,-634.487,Pt,Fe,N,din6,N_din6_as_c2_15,N_din6_as_c2_15,2,Pt_N_din6_as_c2_15,din6_as,Fe_N_din6_as_c2_15,N_din6_as_c2_15,-616.717,N,din6,Pt,-6.8665185,195.084,213,123,112,48.0,0.6,-3.353229,2.2,1.91,2.128,136,78,8.95883,18.56,1.24,1.46,1.221,1.78,5.65,-5.3211,-5.2186,31.475568,10,10.1,-6.8665185,Fe_N_din6_as_c2_15,-627.365,-0.2554814999999735
Rh_Fe_N_din6_as_c2_15,-635.627,Rh,Fe,N,din6,N_din6_as_c2_15,N_din6_as_c2_15,2,Rh_N_din6_as_c2_15,din6_as,Fe_N_din6_as_c2_15,N_din6_as_c2_15,-616.717,N,din6,Rh,-7.850822,102.9055,210,125,110,66.0,0.665,-3.069932,2.28,1.99,1.137,142,45,7.4589,18.08,1.11,1.41,1.364,1.76,5.4,-4.6611,-4.2897,29.253779,11,11.1,-7.850822,Fe_N_din6_as_c2_15,-627.365,-0.41117799999994986
Ru_Fe_N_din6_as_c2_15,-636.942,Ru,Fe,N,din6,N_din6_as_c2_15,N_din6_as_c2_15,2,Ru_N_din6_as_c2_15,din6_as,Fe_N_din6_as_c2_15,N_din6_as_c2_15,-616.717,N,din6,Ru,-9.8124665,101.07,213,125,114,72.0,0.68,-3.193722,2.2,1.97,1.05,146,44,7.3605,16.76,1.145,1.46,1.41,1.83,5.4,-3.9951,-3.6556,13.072705,12,12.1,-9.8124665,Fe_N_din6_as_c2_15,-627.365,0.23546650000002955
Zn_Fe_N_din6_as_c2_15,-629.836,Zn,Fe,N,din6,N_din6_as_c2_15,N_din6_as_c2_15,2,Zn_N_din6_as_c2_15,din6_as,Fe_N_din6_as_c2_15,N_din6_as_c2_15,-616.717,N,din6,Zn,-1.61724415,65.38,201,118,120,38.67,0.6,-7.791121,1.65,1.44,-0.62,122,30,9.394199,17.96439,0.82,1.06,1.065,1.32,4.1,-3.0469,-2.5297,20.965413,13,13.1,-1.61724415,Fe_N_din6_as_c2_15,-627.365,-0.8537558499999705
Ag_Fe_N_din6_as_c2_16,-630.414,Ag,Fe,N,din6,N_din6_as_c2_16,N_din6_as_c2_16,2,Ag_N_din6_as_c2_16,din6_as,Fe_N_din6_as_c2_16,N_din6_as_c2_16,-618.089,N,din6,Ag,-3.20700575,107.8682,211,128,139,55.0,0.67,-4.428868,1.93,1.07,1.302,145,47,7.576234,21.4844,1.045,1.33,1.286,1.39,4.45,-4.6571,-3.8832,36.830452,0,0.1,-3.20700575,Fe_N_din6_as_c2_16,-628.347,1.1400057500000003
Au_Fe_N_din6_as_c2_16,-630.99,Au,Fe,N,din6,N_din6_as_c2_16,N_din6_as_c2_16,2,Au_N_din6_as_c2_16,din6_as,Fe_N_din6_as_c2_16,N_din6_as_c2_16,-618.089,N,din6,Au,-3.8767095,196.966569,214,124,121,36.0,0.68,-4.095292,2.4,1.19,2.30863,136,79,9.225553,20.203,1.21,1.45,1.187,1.57,5.15,-6.623,-5.2894,36.974733,1,1.1,-3.8767095,Fe_N_din6_as_c2_16,-628.347,1.233709499999918
Cd_Fe_N_din6_as_c2_16,-629.022,Cd,Fe,N,din6,N_din6_as_c2_16,N_din6_as_c2_16,2,Cd_N_din6_as_c2_16,din6_as,Fe_N_din6_as_c2_16,N_din6_as_c2_16,-618.089,N,din6,Cd,-1.2330587,112.414,218,136,144,46.0,0.78,-9.00195,1.69,1.4,-0.72,144,48,8.993822,16.908312,0.985,1.23,1.184,1.24,4.05,-5.5936,-1.1349,18.447707,2,2.1,-1.2330587,Fe_N_din6_as_c2_16,-628.347,0.5580586999999468
Co_Fe_N_din6_as_c2_16,-635.663,Co,Fe,N,din6,N_din6_as_c2_16,N_din6_as_c2_16,2,Co_N_din6_as_c2_16,din6_as,Fe_N_din6_as_c2_16,N_din6_as_c2_16,-618.089,N,din6,Co,-7.3844395,58.933194,200,111,103,55.0,0.58,-2.118685,1.88,1.72,0.6622,126,27,7.88101,17.0844,0.92,1.1,1.181,1.75,5.1,-3.9514,-3.8452,12.365391,3,3.1,-7.3844395,Fe_N_din6_as_c2_16,-628.347,0.06843949999995402
Cu_Fe_N_din6_as_c2_16,-632.771,Cu,Fe,N,din6,N_din6_as_c2_16,N_din6_as_c2_16,2,Cu_N_din6_as_c2_16,din6_as,Fe_N_din6_as_c2_16,N_din6_as_c2_16,-618.089,N,din6,Cu,-4.23458825,63.546,196,112,115,46.5,0.57,-2.926845,1.9,1.08,1.235,132,29,7.72638,20.29239,0.88,1.16,1.191,1.47,4.55,-4.8401,-4.0099,36.542172,4,4.1,-4.23458825,Fe_N_din6_as_c2_16,-628.347,-0.18941174999997656
Fe_Fe_N_din6_as_c2_16,-636.608,Fe,Fe,N,din6,N_din6_as_c2_16,N_din6_as_c2_16,2,Fe_N_din6_as_c2_16,din6_as,Fe_N_din6_as_c2_16,N_din6_as_c2_16,-618.089,N,din6,Fe,-8.6197175,55.845,204,116,109,62.0,0.63,-1.906729,1.83,1.67,0.151,132,26,7.9024678,16.1992,0.95,1.16,1.227,1.77,4.93,-3.5769,-3.5542,12.365391,5,5.1,-8.6197175,Fe_N_din6_as_c2_16,-628.347,0.35871750000001157
Ir_Fe_N_din6_as_c2_16,-636.645,Ir,Fe,N,din6,N_din6_as_c2_16,N_din6_as_c2_16,2,Ir_N_din6_as_c2_16,din6_as,Fe_N_din6_as_c2_16,N_din6_as_c2_16,-618.089,N,din6,Ir,-9.56008375,192.217,213,122,115,54.0,0.68,-3.868823,2.2,1.87,1.5638,141,77,8.96702,17.0,1.16,1.468,1.227,1.83,5.55,-4.68,-4.614,27.414532,6,6.1,-9.56008375,Fe_N_din6_as_c2_16,-628.347,1.262083749999988
