system_dacs,tot_energy_dacs,M1,M2,heteroatom_dacs,basic_cavity_dacs,cavity,cavity_v2,cavity_3,M1_cavity,cavity_4,M2_cavity,system_sacs_pristine,tot_energy_sacs_pristine,heteroatom_sacs_pristine,basic_cavity_sacs_pristine,Ecoh_m1,Ecoh_m2,E_dft_M1M2,color
Ir_Fe_N_din6_as_c3_164,-636.648,Ir,Fe,N,din6,N_din6_as_c3_164,N_din6_as_c3_164,3,Ir_N_din6_as_c3_164,din6_as,Fe_N_din6_as_c3_164,N_din6_as_c3_164,-617.328,N,din6,-9.56008375,-8.6197175,-1.1401987500000494,green
Ni_Fe_N_din6_as_c3_164,-634.314,Ni,Fe,N,din6,N_din6_as_c3_164,N_din6_as_c3_164,3,Ni_N_din6_as_c3_164,din6_as,Fe_N_din6_as_c3_164,N_din6_as_c3_164,-617.328,N,din6,-5.86878875,-8.6197175,-2.4974937499999896,green
Os_Fe_N_din6_as_c3_164,-637.712,Os,Fe,N,din6,N_din6_as_c3_164,N_din6_as_c3_164,3,Os_N_din6_as_c3_164,din6_as,Fe_N_din6_as_c3_164,N_din6_as_c3_164,-617.328,N,din6,-11.839378,-8.6197175,0.07509549999998555,green
Pd_Fe_N_din6_as_c3_164,-633.612,Pd,Fe,N,din6,N_din6_as_c3_164,N_din6_as_c3_164,3,Pd_N_din6_as_c3_164,din6_as,Fe_N_din6_as_c3_164,N_din6_as_c3_164,-617.328,N,din6,-5.79450325,-8.6197175,-1.8697792499999917,green
Pt_Fe_N_din6_as_c3_164,-634.711,Pt,Fe,N,din6,N_din6_as_c3_164,N_din6_as_c3_164,3,Pt_N_din6_as_c3_164,din6_as,Fe_N_din6_as_c3_164,N_din6_as_c3_164,-617.328,N,din6,-6.8665185,-8.6197175,-1.8967640000000383,green
Rh_Fe_N_din6_as_c3_164,-635.562,Rh,Fe,N,din6,N_din6_as_c3_164,N_din6_as_c3_164,3,Rh_N_din6_as_c3_164,din6_as,Fe_N_din6_as_c3_164,N_din6_as_c3_164,-617.328,N,din6,-7.850822,-8.6197175,-1.7634605000000363,green
Ru_Fe_N_din6_as_c3_164,-636.401,Ru,Fe,N,din6,N_din6_as_c3_164,N_din6_as_c3_164,3,Ru_N_din6_as_c3_164,din6_as,Fe_N_din6_as_c3_164,N_din6_as_c3_164,-617.328,N,din6,-9.8124665,-8.6197175,-0.6408159999999796,green
Zn_Fe_N_din6_as_c3_164,-630.187,Zn,Fe,N,din6,N_din6_as_c3_164,N_din6_as_c3_164,3,Zn_N_din6_as_c3_164,din6_as,Fe_N_din6_as_c3_164,N_din6_as_c3_164,-617.328,N,din6,-1.61724415,-8.6197175,-2.6220383500000377,green
Ag_Fe_N_din6_as_c3_165,-629.802,Ag,Fe,N,din6,N_din6_as_c3_165,N_din6_as_c3_165,3,Ag_N_din6_as_c3_165,din6_as,Fe_N_din6_as_c3_165,N_din6_as_c3_165,-616.872,N,din6,-3.20700575,-8.6197175,-1.103276750000063,green
Au_Fe_N_din6_as_c3_165,-630.519,Au,Fe,N,din6,N_din6_as_c3_165,N_din6_as_c3_165,3,Au_N_din6_as_c3_165,din6_as,Fe_N_din6_as_c3_165,N_din6_as_c3_165,-616.872,N,din6,-3.8767095,-8.6197175,-1.1505730000000476,green
Cd_Fe_N_din6_as_c3_165,-628.595,Cd,Fe,N,din6,N_din6_as_c3_165,N_din6_as_c3_165,3,Cd_N_din6_as_c3_165,din6_as,Fe_N_din6_as_c3_165,N_din6_as_c3_165,-616.872,N,din6,-1.2330587,-8.6197175,-1.870223800000069,green
Co_Fe_N_din6_as_c3_165,-635.449,Co,Fe,N,din6,N_din6_as_c3_165,N_din6_as_c3_165,3,Co_N_din6_as_c3_165,din6_as,Fe_N_din6_as_c3_165,N_din6_as_c3_165,-616.872,N,din6,-7.3844395,-8.6197175,-2.572842999999999,green
Cu_Fe_N_din6_as_c3_165,-632.062,Cu,Fe,N,din6,N_din6_as_c3_165,N_din6_as_c3_165,3,Cu_N_din6_as_c3_165,din6_as,Fe_N_din6_as_c3_165,N_din6_as_c3_165,-616.872,N,din6,-4.23458825,-8.6197175,-2.3356942500000546,green
Fe_Fe_N_din6_as_c3_165,-636.597,Fe,Fe,N,din6,N_din6_as_c3_165,N_din6_as_c3_165,3,Fe_N_din6_as_c3_165,din6_as,Fe_N_din6_as_c3_165,N_din6_as_c3_165,-616.872,N,din6,-8.6197175,-8.6197175,-2.4855650000000225,green
Ir_Fe_N_din6_as_c3_165,-636.746,Ir,Fe,N,din6,N_din6_as_c3_165,N_din6_as_c3_165,3,Ir_N_din6_as_c3_165,din6_as,Fe_N_din6_as_c3_165,N_din6_as_c3_165,-616.872,N,din6,-9.56008375,-8.6197175,-1.694198750000023,green
Ni_Fe_N_din6_as_c3_165,-634.119,Ni,Fe,N,din6,N_din6_as_c3_165,N_din6_as_c3_165,3,Ni_N_din6_as_c3_165,din6_as,Fe_N_din6_as_c3_165,N_din6_as_c3_165,-616.872,N,din6,-5.86878875,-8.6197175,-2.7584937500000706,green
Os_Fe_N_din6_as_c3_165,-637.981,Os,Fe,N,din6,N_din6_as_c3_165,N_din6_as_c3_165,3,Os_N_din6_as_c3_165,din6_as,Fe_N_din6_as_c3_165,N_din6_as_c3_165,-616.872,N,din6,-11.839378,-8.6197175,-0.6499045000000372,green
Pd_Fe_N_din6_as_c3_165,-633.539,Pd,Fe,N,din6,N_din6_as_c3_165,N_din6_as_c3_165,3,Pd_N_din6_as_c3_165,din6_as,Fe_N_din6_as_c3_165,N_din6_as_c3_165,-616.872,N,din6,-5.79450325,-8.6197175,-2.25277925000003,green
Pt_Fe_N_din6_as_c3_165,-634.6,Pt,Fe,N,din6,N_din6_as_c3_165,N_din6_as_c3_165,3,Pt_N_din6_as_c3_165,din6_as,Fe_N_din6_as_c3_165,N_din6_as_c3_165,-616.872,N,din6,-6.8665185,-8.6197175,-2.2417640000000656,green
Rh_Fe_N_din6_as_c3_165,-635.655,Rh,Fe,N,din6,N_din6_as_c3_165,N_din6_as_c3_165,3,Rh_N_din6_as_c3_165,din6_as,Fe_N_din6_as_c3_165,N_din6_as_c3_165,-616.872,N,din6,-7.850822,-8.6197175,-2.3124605000000145,green
Ru_Fe_N_din6_as_c3_165,-636.701,Ru,Fe,N,din6,N_din6_as_c3_165,N_din6_as_c3_165,3,Ru_N_din6_as_c3_165,din6_as,Fe_N_din6_as_c3_165,N_din6_as_c3_165,-616.872,N,din6,-9.8124665,-8.6197175,-1.3968160000000651,green
Zn_Fe_N_din6_as_c3_165,-630.064,Zn,Fe,N,din6,N_din6_as_c3_165,N_din6_as_c3_165,3,Zn_N_din6_as_c3_165,din6_as,Fe_N_din6_as_c3_165,N_din6_as_c3_165,-616.872,N,din6,-1.61724415,-8.6197175,-2.9550383500000077,green
Ag_Fe_N_din6_as_c3_216,-630.632,Ag,Fe,N,din6,N_din6_as_c3_216,N_din6_as_c3_216,3,Ag_N_din6_as_c3_216,din6_as,Fe_N_din6_as_c3_216,N_din6_as_c3_216,-617.265,N,din6,-3.20700575,-8.6197175,-1.5402767499999612,green
Au_Fe_N_din6_as_c3_216,-631.529,Au,Fe,N,din6,N_din6_as_c3_216,N_din6_as_c3_216,3,Au_N_din6_as_c3_216,din6_as,Fe_N_din6_as_c3_216,N_din6_as_c3_216,-617.265,N,din6,-3.8767095,-8.6197175,-1.7675730000000094,green
Cd_Fe_N_din6_as_c3_216,-629.111,Cd,Fe,N,din6,N_din6_as_c3_216,N_din6_as_c3_216,3,Cd_N_din6_as_c3_216,din6_as,Fe_N_din6_as_c3_216,N_din6_as_c3_216,-617.265,N,din6,-1.2330587,-8.6197175,-1.9932238000000027,green
Co_Fe_N_din6_as_c3_216,-635.727,Co,Fe,N,din6,N_din6_as_c3_216,N_din6_as_c3_216,3,Co_N_din6_as_c3_216,din6_as,Fe_N_din6_as_c3_216,N_din6_as_c3_216,-617.265,N,din6,-7.3844395,-8.6197175,-2.45784299999999,green
Cu_Fe_N_din6_as_c3_216,-632.988,Cu,Fe,N,din6,N_din6_as_c3_216,N_din6_as_c3_216,3,Cu_N_din6_as_c3_216,din6_as,Fe_N_din6_as_c3_216,N_din6_as_c3_216,-617.265,N,din6,-4.23458825,-8.6197175,-2.86869425000007,green
Fe_Fe_N_din6_as_c3_216,-636.646,Fe,Fe,N,din6,N_din6_as_c3_216,N_din6_as_c3_216,3,Fe_N_din6_as_c3_216,din6_as,Fe_N_din6_as_c3_216,N_din6_as_c3_216,-617.265,N,din6,-8.6197175,-8.6197175,-2.1415649999999715,green
Ir_Fe_N_din6_as_c3_216,-636.689,Ir,Fe,N,din6,N_din6_as_c3_216,N_din6_as_c3_216,3,Ir_N_din6_as_c3_216,din6_as,Fe_N_din6_as_c3_216,N_din6_as_c3_216,-617.265,N,din6,-9.56008375,-8.6197175,-1.2441987499999776,green
Ni_Fe_N_din6_as_c3_216,-634.527,Ni,Fe,N,din6,N_din6_as_c3_216,N_din6_as_c3_216,3,Ni_N_din6_as_c3_216,din6_as,Fe_N_din6_as_c3_216,N_din6_as_c3_216,-617.265,N,din6,-5.86878875,-8.6197175,-2.773493750000057,green
Pd_Fe_N_din6_as_c3_216,-633.737,Pd,Fe,N,din6,N_din6_as_c3_216,N_din6_as_c3_216,3,Pd_N_din6_as_c3_216,din6_as,Fe_N_din6_as_c3_216,N_din6_as_c3_216,-617.265,N,din6,-5.79450325,-8.6197175,-2.05777924999998,green
Pt_Fe_N_din6_as_c3_216,-634.886,Pt,Fe,N,din6,N_din6_as_c3_216,N_din6_as_c3_216,3,Pt_N_din6_as_c3_216,din6_as,Fe_N_din6_as_c3_216,N_din6_as_c3_216,-617.265,N,din6,-6.8665185,-8.6197175,-2.134763999999981,green
Rh_Fe_N_din6_as_c3_216,-635.589,Rh,Fe,N,din6,N_din6_as_c3_216,N_din6_as_c3_216,3,Rh_N_din6_as_c3_216,din6_as,Fe_N_din6_as_c3_216,N_din6_as_c3_216,-617.265,N,din6,-7.850822,-8.6197175,-1.8534605000000681,green
Ru_Fe_N_din6_as_c3_216,-636.394,Ru,Fe,N,din6,N_din6_as_c3_216,N_din6_as_c3_216,3,Ru_N_din6_as_c3_216,din6_as,Fe_N_din6_as_c3_216,N_din6_as_c3_216,-617.265,N,din6,-9.8124665,-8.6197175,-0.6968160000000196,green
Zn_Fe_N_din6_as_c3_216,-630.84,Zn,Fe,N,din6,N_din6_as_c3_216,N_din6_as_c3_216,3,Zn_N_din6_as_c3_216,din6_as,Fe_N_din6_as_c3_216,N_din6_as_c3_216,-617.265,N,din6,-1.61724415,-8.6197175,-3.338038350000046,green
Ag_Fe_N_din6_as_c3_235,-630.171,Ag,Fe,N,din6,N_din6_as_c3_235,N_din6_as_c3_235,3,Ag_N_din6_as_c3_235,din6_as,Fe_N_din6_as_c3_235,N_din6_as_c3_235,-615.565,N,din6,-3.20700575,-8.6197175,-2.779276749999994,green
Au_Fe_N_din6_as_c3_235,-631.595,Au,Fe,N,din6,N_din6_as_c3_235,N_din6_as_c3_235,3,Au_N_din6_as_c3_235,din6_as,Fe_N_din6_as_c3_235,N_din6_as_c3_235,-615.565,N,din6,-3.8767095,-8.6197175,-3.533572999999972,green
Cd_Fe_N_din6_as_c3_235,-628.46,Cd,Fe,N,din6,N_din6_as_c3_235,N_din6_as_c3_235,3,Cd_N_din6_as_c3_235,din6_as,Fe_N_din6_as_c3_235,N_din6_as_c3_235,-615.565,N,din6,-1.2330587,-8.6197175,-3.042223799999981,green
Co_Fe_N_din6_as_c3_235,-635.805,Co,Fe,N,din6,N_din6_as_c3_235,N_din6_as_c3_235,3,Co_N_din6_as_c3_235,din6_as,Fe_N_din6_as_c3_235,N_din6_as_c3_235,-615.565,N,din6,-7.3844395,-8.6197175,-4.235842999999896,green
Cu_Fe_N_din6_as_c3_235,-632.315,Cu,Fe,N,din6,N_din6_as_c3_235,N_din6_as_c3_235,3,Cu_N_din6_as_c3_235,din6_as,Fe_N_din6_as_c3_235,N_din6_as_c3_235,-615.565,N,din6,-4.23458825,-8.6197175,-3.89569425,green
Fe_Fe_N_din6_as_c3_235,-636.915,Fe,Fe,N,din6,N_din6_as_c3_235,N_din6_as_c3_235,3,Fe_N_din6_as_c3_235,din6_as,Fe_N_din6_as_c3_235,N_din6_as_c3_235,-615.565,N,din6,-8.6197175,-8.6197175,-4.110564999999909,green
Ir_Fe_N_din6_as_c3_235,-637.359,Ir,Fe,N,din6,N_din6_as_c3_235,N_din6_as_c3_235,3,Ir_N_din6_as_c3_235,din6_as,Fe_N_din6_as_c3_235,N_din6_as_c3_235,-615.565,N,din6,-9.56008375,-8.6197175,-3.614198749999982,green
Ni_Fe_N_din6_as_c3_235,-634.638,Ni,Fe,N,din6,N_din6_as_c3_235,N_din6_as_c3_235,3,Ni_N_din6_as_c3_235,din6_as,Fe_N_din6_as_c3_235,N_din6_as_c3_235,-615.565,N,din6,-5.86878875,-8.6197175,-4.584493749999979,green
Os_Fe_N_din6_as_c3_235,-638.455,Os,Fe,N,din6,N_din6_as_c3_235,N_din6_as_c3_235,3,Os_N_din6_as_c3_235,din6_as,Fe_N_din6_as_c3_235,N_din6_as_c3_235,-615.565,N,din6,-11.839378,-8.6197175,-2.4309044999999863,green
Pd_Fe_N_din6_as_c3_235,-634.029,Pd,Fe,N,din6,N_din6_as_c3_235,N_din6_as_c3_235,3,Pd_N_din6_as_c3_235,din6_as,Fe_N_din6_as_c3_235,N_din6_as_c3_235,-615.565,N,din6,-5.79450325,-8.6197175,-4.049779249999942,green
Pt_Fe_N_din6_as_c3_235,-635.466,Pt,Fe,N,din6,N_din6_as_c3_235,N_din6_as_c3_235,3,Pt_N_din6_as_c3_235,din6_as,Fe_N_din6_as_c3_235,N_din6_as_c3_235,-615.565,N,din6,-6.8665185,-8.6197175,-4.414763999999954,green
Rh_Fe_N_din6_as_c3_235,-635.889,Rh,Fe,N,din6,N_din6_as_c3_235,N_din6_as_c3_235,3,Rh_N_din6_as_c3_235,din6_as,Fe_N_din6_as_c3_235,N_din6_as_c3_235,-615.565,N,din6,-7.850822,-8.6197175,-3.8534604999999544,green
Ru_Fe_N_din6_as_c3_235,-636.845,Ru,Fe,N,din6,N_din6_as_c3_235,N_din6_as_c3_235,3,Ru_N_din6_as_c3_235,din6_as,Fe_N_din6_as_c3_235,N_din6_as_c3_235,-615.565,N,din6,-9.8124665,-8.6197175,-2.8478159999999733,green
Zn_Fe_N_din6_as_c3_235,-629.985,Zn,Fe,N,din6,N_din6_as_c3_235,N_din6_as_c3_235,3,Zn_N_din6_as_c3_235,din6_as,Fe_N_din6_as_c3_235,N_din6_as_c3_235,-615.565,N,din6,-1.61724415,-8.6197175,-4.1830383499999595,green
Ag_Fe_N_din6_as_c3_236,-630.153,Ag,Fe,N,din6,N_din6_as_c3_236,N_din6_as_c3_236,3,Ag_N_din6_as_c3_236,din6_as,Fe_N_din6_as_c3_236,N_din6_as_c3_236,-615.994,N,din6,-3.20700575,-8.6197175,-2.3322767499999912,green
Au_Fe_N_din6_as_c3_236,-631.42,Au,Fe,N,din6,N_din6_as_c3_236,N_din6_as_c3_236,3,Au_N_din6_as_c3_236,din6_as,Fe_N_din6_as_c3_236,N_din6_as_c3_236,-615.994,N,din6,-3.8767095,-8.6197175,-2.9295729999999303,green
Cd_Fe_N_din6_as_c3_236,-628.596,Cd,Fe,N,din6,N_din6_as_c3_236,N_din6_as_c3_236,3,Cd_N_din6_as_c3_236,din6_as,Fe_N_din6_as_c3_236,N_din6_as_c3_236,-615.994,N,din6,-1.2330587,-8.6197175,-2.7492237999999745,green
Co_Fe_N_din6_as_c3_236,-635.684,Co,Fe,N,din6,N_din6_as_c3_236,N_din6_as_c3_236,3,Co_N_din6_as_c3_236,din6_as,Fe_N_din6_as_c3_236,N_din6_as_c3_236,-615.994,N,din6,-7.3844395,-8.6197175,-3.6858429999999416,green
Cu_Fe_N_din6_as_c3_236,-632.285,Cu,Fe,N,din6,N_din6_as_c3_236,N_din6_as_c3_236,3,Cu_N_din6_as_c3_236,din6_as,Fe_N_din6_as_c3_236,N_din6_as_c3_236,-615.994,N,din6,-4.23458825,-8.6197175,-3.43669424999994,green
Fe_Fe_N_din6_as_c3_236,-636.688,Fe,Fe,N,din6,N_din6_as_c3_236,N_din6_as_c3_236,3,Fe_N_din6_as_c3_236,din6_as,Fe_N_din6_as_c3_236,N_din6_as_c3_236,-615.994,N,din6,-8.6197175,-8.6197175,-3.4545649999999597,green
Ir_Fe_N_din6_as_c3_236,-637.045,Ir,Fe,N,din6,N_din6_as_c3_236,N_din6_as_c3_236,3,Ir_N_din6_as_c3_236,din6_as,Fe_N_din6_as_c3_236,N_din6_as_c3_236,-615.994,N,din6,-9.56008375,-8.6197175,-2.8711987499999303,green
Ni_Fe_N_din6_as_c3_236,-634.629,Ni,Fe,N,din6,N_din6_as_c3_236,N_din6_as_c3_236,3,Ni_N_din6_as_c3_236,din6_as,Fe_N_din6_as_c3_236,N_din6_as_c3_236,-615.994,N,din6,-5.86878875,-8.6197175,-4.1464937499999905,green
Pd_Fe_N_din6_as_c3_236,-633.987,Pd,Fe,N,din6,N_din6_as_c3_236,N_din6_as_c3_236,3,Pd_N_din6_as_c3_236,din6_as,Fe_N_din6_as_c3_236,N_din6_as_c3_236,-615.994,N,din6,-5.79450325,-8.6197175,-3.578779249999938,green
Pt_Fe_N_din6_as_c3_236,-635.34,Pt,Fe,N,din6,N_din6_as_c3_236,N_din6_as_c3_236,3,Pt_N_din6_as_c3_236,din6_as,Fe_N_din6_as_c3_236,N_din6_as_c3_236,-615.994,N,din6,-6.8665185,-8.6197175,-3.8597640000000037,green
Rh_Fe_N_din6_as_c3_236,-635.699,Rh,Fe,N,din6,N_din6_as_c3_236,N_din6_as_c3_236,3,Rh_N_din6_as_c3_236,din6_as,Fe_N_din6_as_c3_236,N_din6_as_c3_236,-615.994,N,din6,-7.850822,-8.6197175,-3.2344604999999262,green
Ru_Fe_N_din6_as_c3_236,-636.421,Ru,Fe,N,din6,N_din6_as_c3_236,N_din6_as_c3_236,3,Ru_N_din6_as_c3_236,din6_as,Fe_N_din6_as_c3_236,N_din6_as_c3_236,-615.994,N,din6,-9.8124665,-8.6197175,-1.9948160000000215,green
Zn_Fe_N_din6_as_c3_236,-630.176,Zn,Fe,N,din6,N_din6_as_c3_236,N_din6_as_c3_236,3,Zn_N_din6_as_c3_236,din6_as,Fe_N_din6_as_c3_236,N_din6_as_c3_236,-615.994,N,din6,-1.61724415,-8.6197175,-3.945038350000017,green
Ag_Fe_N_din6_as_c3_253,-630.178,Ag,Fe,N,din6,N_din6_as_c3_253,N_din6_as_c3_253,3,Ag_N_din6_as_c3_253,din6_as,Fe_N_din6_as_c3_253,N_din6_as_c3_253,-615.565,N,din6,-3.20700575,-8.6197175,-2.786276749999942,green
Au_Fe_N_din6_as_c3_253,-631.59,Au,Fe,N,din6,N_din6_as_c3_253,N_din6_as_c3_253,3,Au_N_din6_as_c3_253,din6_as,Fe_N_din6_as_c3_253,N_din6_as_c3_253,-615.565,N,din6,-3.8767095,-8.6197175,-3.5285729999999766,green
Cd_Fe_N_din6_as_c3_253,-628.459,Cd,Fe,N,din6,N_din6_as_c3_253,N_din6_as_c3_253,3,Cd_N_din6_as_c3_253,din6_as,Fe_N_din6_as_c3_253,N_din6_as_c3_253,-615.565,N,din6,-1.2330587,-8.6197175,-3.041223799999891,green
Co_Fe_N_din6_as_c3_253,-635.805,Co,Fe,N,din6,N_din6_as_c3_253,N_din6_as_c3_253,3,Co_N_din6_as_c3_253,din6_as,Fe_N_din6_as_c3_253,N_din6_as_c3_253,-615.565,N,din6,-7.3844395,-8.6197175,-4.235842999999896,green
Cu_Fe_N_din6_as_c3_253,-632.315,Cu,Fe,N,din6,N_din6_as_c3_253,N_din6_as_c3_253,3,Cu_N_din6_as_c3_253,din6_as,Fe_N_din6_as_c3_253,N_din6_as_c3_253,-615.565,N,din6,-4.23458825,-8.6197175,-3.89569425,green
Fe_Fe_N_din6_as_c3_253,-636.915,Fe,Fe,N,din6,N_din6_as_c3_253,N_din6_as_c3_253,3,Fe_N_din6_as_c3_253,din6_as,Fe_N_din6_as_c3_253,N_din6_as_c3_253,-615.565,N,din6,-8.6197175,-8.6197175,-4.110564999999909,green
Ir_Fe_N_din6_as_c3_253,-637.359,Ir,Fe,N,din6,N_din6_as_c3_253,N_din6_as_c3_253,3,Ir_N_din6_as_c3_253,din6_as,Fe_N_din6_as_c3_253,N_din6_as_c3_253,-615.565,N,din6,-9.56008375,-8.6197175,-3.614198749999982,green
Ni_Fe_N_din6_as_c3_253,-634.639,Ni,Fe,N,din6,N_din6_as_c3_253,N_din6_as_c3_253,3,Ni_N_din6_as_c3_253,din6_as,Fe_N_din6_as_c3_253,N_din6_as_c3_253,-615.565,N,din6,-5.86878875,-8.6197175,-4.585493749999955,green
Os_Fe_N_din6_as_c3_253,-638.456,Os,Fe,N,din6,N_din6_as_c3_253,N_din6_as_c3_253,3,Os_N_din6_as_c3_253,din6_as,Fe_N_din6_as_c3_253,N_din6_as_c3_253,-615.565,N,din6,-11.839378,-8.6197175,-2.4319044999999626,green
Pd_Fe_N_din6_as_c3_253,-634.029,Pd,Fe,N,din6,N_din6_as_c3_253,N_din6_as_c3_253,3,Pd_N_din6_as_c3_253,din6_as,Fe_N_din6_as_c3_253,N_din6_as_c3_253,-615.565,N,din6,-5.79450325,-8.6197175,-4.049779249999942,green
Pt_Fe_N_din6_as_c3_253,-635.466,Pt,Fe,N,din6,N_din6_as_c3_253,N_din6_as_c3_253,3,Pt_N_din6_as_c3_253,din6_as,Fe_N_din6_as_c3_253,N_din6_as_c3_253,-615.565,N,din6,-6.8665185,-8.6197175,-4.414763999999954,green
Rh_Fe_N_din6_as_c3_253,-635.889,Rh,Fe,N,din6,N_din6_as_c3_253,N_din6_as_c3_253,3,Rh_N_din6_as_c3_253,din6_as,Fe_N_din6_as_c3_253,N_din6_as_c3_253,-615.565,N,din6,-7.850822,-8.6197175,-3.8534604999999544,green
Ru_Fe_N_din6_as_c3_253,-636.845,Ru,Fe,N,din6,N_din6_as_c3_253,N_din6_as_c3_253,3,Ru_N_din6_as_c3_253,din6_as,Fe_N_din6_as_c3_253,N_din6_as_c3_253,-615.565,N,din6,-9.8124665,-8.6197175,-2.8478159999999733,green
Zn_Fe_N_din6_as_c3_253,-629.987,Zn,Fe,N,din6,N_din6_as_c3_253,N_din6_as_c3_253,3,Zn_N_din6_as_c3_253,din6_as,Fe_N_din6_as_c3_253,N_din6_as_c3_253,-615.565,N,din6,-1.61724415,-8.6197175,-4.185038349999912,green
Ag_Fe_N_din6_as_c3_254,-630.023,Ag,Fe,N,din6,N_din6_as_c3_254,N_din6_as_c3_254,3,Ag_N_din6_as_c3_254,din6_as,Fe_N_din6_as_c3_254,N_din6_as_c3_254,-615.638,N,din6,-3.20700575,-8.6197175,-2.5582767499999903,green
Au_Fe_N_din6_as_c3_254,-631.422,Au,Fe,N,din6,N_din6_as_c3_254,N_din6_as_c3_254,3,Au_N_din6_as_c3_254,din6_as,Fe_N_din6_as_c3_254,N_din6_as_c3_254,-615.638,N,din6,-3.8767095,-8.6197175,-3.287572999999991,green
Cd_Fe_N_din6_as_c3_254,-628.471,Cd,Fe,N,din6,N_din6_as_c3_254,N_din6_as_c3_254,3,Cd_N_din6_as_c3_254,din6_as,Fe_N_din6_as_c3_254,N_din6_as_c3_254,-615.638,N,din6,-1.2330587,-8.6197175,-2.980223799999969,green
Co_Fe_N_din6_as_c3_254,-635.674,Co,Fe,N,din6,N_din6_as_c3_254,N_din6_as_c3_254,3,Co_N_din6_as_c3_254,din6_as,Fe_N_din6_as_c3_254,N_din6_as_c3_254,-615.638,N,din6,-7.3844395,-8.6197175,-4.031842999999945,green
Cu_Fe_N_din6_as_c3_254,-632.399,Cu,Fe,N,din6,N_din6_as_c3_254,N_din6_as_c3_254,3,Cu_N_din6_as_c3_254,din6_as,Fe_N_din6_as_c3_254,N_din6_as_c3_254,-615.638,N,din6,-4.23458825,-8.6197175,-3.9066942499999673,green
Fe_Fe_N_din6_as_c3_254,-636.794,Fe,Fe,N,din6,N_din6_as_c3_254,N_din6_as_c3_254,3,Fe_N_din6_as_c3_254,din6_as,Fe_N_din6_as_c3_254,N_din6_as_c3_254,-615.638,N,din6,-8.6197175,-8.6197175,-3.916564999999949,green
Ir_Fe_N_din6_as_c3_254,-637.052,Ir,Fe,N,din6,N_din6_as_c3_254,N_din6_as_c3_254,3,Ir_N_din6_as_c3_254,din6_as,Fe_N_din6_as_c3_254,N_din6_as_c3_254,-615.638,N,din6,-9.56008375,-8.6197175,-3.2341987499999867,green
Ni_Fe_N_din6_as_c3_254,-634.517,Ni,Fe,N,din6,N_din6_as_c3_254,N_din6_as_c3_254,3,Ni_N_din6_as_c3_254,din6_as,Fe_N_din6_as_c3_254,N_din6_as_c3_254,-615.638,N,din6,-5.86878875,-8.6197175,-4.390493750000019,green
Os_Fe_N_din6_as_c3_254,-638.597,Os,Fe,N,din6,N_din6_as_c3_254,N_din6_as_c3_254,3,Os_N_din6_as_c3_254,din6_as,Fe_N_din6_as_c3_254,N_din6_as_c3_254,-615.638,N,din6,-11.839378,-8.6197175,-2.4999044999999462,green
Pd_Fe_N_din6_as_c3_254,-633.821,Pd,Fe,N,din6,N_din6_as_c3_254,N_din6_as_c3_254,3,Pd_N_din6_as_c3_254,din6_as,Fe_N_din6_as_c3_254,N_din6_as_c3_254,-615.638,N,din6,-5.79450325,-8.6197175,-3.7687792499999926,green
Pt_Fe_N_din6_as_c3_254,-635.093,Pt,Fe,N,din6,N_din6_as_c3_254,N_din6_as_c3_254,3,Pt_N_din6_as_c3_254,din6_as,Fe_N_din6_as_c3_254,N_din6_as_c3_254,-615.638,N,din6,-6.8665185,-8.6197175,-3.9687639999999273,green
Rh_Fe_N_din6_as_c3_254,-635.763,Rh,Fe,N,din6,N_din6_as_c3_254,N_din6_as_c3_254,3,Rh_N_din6_as_c3_254,din6_as,Fe_N_din6_as_c3_254,N_din6_as_c3_254,-615.638,N,din6,-7.850822,-8.6197175,-3.654460499999999,green
Ru_Fe_N_din6_as_c3_254,-637.078,Ru,Fe,N,din6,N_din6_as_c3_254,N_din6_as_c3_254,3,Ru_N_din6_as_c3_254,din6_as,Fe_N_din6_as_c3_254,N_din6_as_c3_254,-615.638,N,din6,-9.8124665,-8.6197175,-3.0078159999999414,green
Zn_Fe_N_din6_as_c3_254,-630.212,Zn,Fe,N,din6,N_din6_as_c3_254,N_din6_as_c3_254,3,Zn_N_din6_as_c3_254,din6_as,Fe_N_din6_as_c3_254,N_din6_as_c3_254,-615.638,N,din6,-1.61724415,-8.6197175,-4.337038349999956,green
Ag_Fe_N_din6_as_c3_346,-630.029,Ag,Fe,N,din6,N_din6_as_c3_346,N_din6_as_c3_346,3,Ag_N_din6_as_c3_346,din6_as,Fe_N_din6_as_c3_346,N_din6_as_c3_346,-617.437,N,din6,-3.20700575,-8.6197175,-0.765276749999984,green
Au_Fe_N_din6_as_c3_346,-631.313,Au,Fe,N,din6,N_din6_as_c3_346,N_din6_as_c3_346,3,Au_N_din6_as_c3_346,din6_as,Fe_N_din6_as_c3_346,N_din6_as_c3_346,-617.437,N,din6,-3.8767095,-8.6197175,-1.3795729999999757,green
Cd_Fe_N_din6_as_c3_346,-627.893,Cd,Fe,N,din6,N_din6_as_c3_346,N_din6_as_c3_346,3,Cd_N_din6_as_c3_346,din6_as,Fe_N_din6_as_c3_346,N_din6_as_c3_346,-617.437,N,din6,-1.2330587,-8.6197175,-0.6032238000000163,green
