"System","Metal","Hetatom","Cavity","Base_Cavity","y","Pred_00000","Train_00000"
"Os_S_rol2_din2_c3_b","Os","S","rol2_din2_c3_b","rol2_din2",-1.80062199999999,-2.3195399110623,"True"
"Os_N_rol2_din2_c2_s1","Os","N","rol2_din2_c2_s1","rol2_din2",-2.62162200000001,-2.82693864755704,"True"
"Zn_P_rol2_din2_c2_s1","Zn","P","rol2_din2_c2_s1","rol2_din2",-2.67075585000001,-2.55611199131648,"True"
"Ag_C_rol2_din2_c4","Ag","C","rol2_din2_c4","rol2_din2",-4.64399425,-4.56075501671512,"True"
"Au_P_rol2_din2_c2_s1","Au","P","rol2_din2_c2_s1","rol2_din2",-3.02829049999997,-2.44845535181182,"True"
"Cu_N_rol2_din2_c2_s2","Cu","N","rol2_din2_c2_s2","rol2_din2",-3.25941174999991,-3.84552854708883,"False"
"Co_P_din4_c2_s2","Co","P","din4_c2_s2","din4",0.796439499999921,0.703787436456807,"True"
"Os_P_rol1_din2","Os","P","rol1_din2","rol1_din2",1.78837799999996,1.90388127320708,"True"
"Rh_S_rol2_din2_a","Rh","S","rol2_din2_a","rol2_din2",-0.399178,-0.052955530125329,"True"
"Zn_P_rol1_din2","Zn","P","rol1_din2","rol1_din2",1.56624414999996,1.07567296826391,"True"
"Pt_C_din4_c4","Pt","C","din4_c4","din4",-0.914481500000063,-0.680626087724473,"True"
"Ru_N_rol1_din2_c1_a","Ru","N","rol1_din2_c1_a","rol1_din2",0.777466500000031,1.13720781472863,"True"
"Ni_S_rol1_din2_c1_b","Ni","S","rol1_din2_c1_b","rol1_din2",1.22678875000006,1.22857142887416,"True"
"Cd_P_rol3","Cd","P","rol3","rol3",0.742058700000015,0.951824990217669,"True"
"Cd_P_rol3_c1","Cd","P","rol3_c1","rol3",0.750058700000053,0.908510401705104,"True"
"Cu_P_din4_c3","Cu","P","din4_c3","din4",-0.565411750000068,-0.509342370979206,"False"
"Pt_P_rol1_din2_c1_b","Pt","P","rol1_din2_c1_b","rol1_din2",2.56051850000007,1.90505099326112,"True"
"Cu_C_rol2_din2_c4","Cu","C","rol2_din2_c4","rol2_din2",-4.62741174999997,-4.79150824377099,"False"
"Fe_N_din3","Fe","N","din3","din3",0.55071750000004,0.485775547073078,"True"
"Rh_N_rol3_c2","Rh","N","rol3_c2","rol3",-2.81817799999998,-2.1821104691954,"True"
"Ni_N_rol2_din2_c3_b","Ni","N","rol2_din2_c3_b","rol2_din2",-4.46921124999997,-4.4384811505122,"True"
"Ru_P_rol2_din2_c3_b","Ru","P","rol2_din2_c3_b","rol2_din2",-1.98953350000002,-2.42141452015883,"True"
"Co_N_din4_c2_d1","Co","N","din4_c2_d1","din4",-2.73956050000002,-2.40839398330592,"True"
"Fe_P_rol1_din2","Fe","P","rol1_din2","rol1_din2",0.312717499999984,0.83779994382427,"True"
"Ag_S_din4_c2_d2","Ag","S","din4_c2_d2","din4",1.91000574999997,1.58442808332421,"True"
"Rh_S_din4_c2_d2","Rh","S","din4_c2_d2","din4",0.017821999999916,0.131487336889853,"True"
"Cu_P_din3","Cu","P","din3","din3",1.97058824999999,1.29354932957431,"False"
"Cd_S_din4_c3","Cd","S","din4_c3","din4",0.823058700000032,0.26615453586198,"True"
"Ni_S_rol2_din2_c2_s1","Ni","S","rol2_din2_c2_s1","rol2_din2",-2.63021125000002,-1.98609879640737,"True"
"Au_N_rol3","Au","N","rol3","rol3",1.14870950000005,0.151728461096357,"True"
"Pd_S_rol2_din2_c2_s1","Pd","S","rol2_din2_c2_s1","rol2_din2",-2.19149674999999,-1.84762855204119,"True"
"Ir_P_din4_c3","Ir","P","din4_c3","din4",-0.02391625000006,-0.319272772723349,"True"
"Ni_C_rol1_din2_c3","Ni","C","rol1_din2_c3","rol1_din2",-1.57021124999996,-1.65368726603133,"True"
"Au_P_rol1_din2_c1_a","Au","P","rol1_din2_c1_a","rol1_din2",1.70070949999996,1.85294113761145,"True"
"Co_C_rol3_c3","Co","C","rol3_c3","rol3",-4.0195605,-3.64396142852136,"True"
"Rh_P_rol1_din2_c2_s2","Rh","P","rol1_din2_c2_s2","rol1_din2",0.597821999999957,1.18712080857327,"True"
"Os_S_din4_c2_s2","Os","S","din4_c2_s2","din4",1.8773779999999,1.65409006435957,"True"
"Pt_S_rol2_din2_c2_s3","Pt","S","rol2_din2_c2_s3","rol2_din2",-3.2824815,-2.55668001621294,"True"
"Rh_S_din3","Rh","S","din3","din3",1.91382199999999,2.10814723489173,"True"
