"System","Metal","Hetatom","Cavity","Base_Cavity","y","Pred_00000","Train_00000"
"Ir_N_rol1_din2_c2_s1","Ir","N","rol1_din2_c2_s1","rol1_din2",0.798083750000057,0.845113142477931,"True"
"Cu_C_rol3_c3","Cu","C","rol3_c3","rol3",-2.14941175000001,-2.13210385760543,"True"
"Cd_P_rol2_din2_c2_s2","Cd","P","rol2_din2_c2_s2","rol2_din2",-1.21794130000002,-1.61969662080132,"True"
"Zn_P_din4_c2_s1","Zn","P","din4_c2_s1","din4",-0.02175585000001,-0.01851778465297,"True"
"Au_S_din4_c1","Au","S","din4_c1","din4",1.59370949999998,1.04979319245637,"True"
"Co_P_din4_c2_d1","Co","P","din4_c2_d1","din4",0.899439499999986,0.77640919083339,"True"
"Pd_N_din4_c2_s2","Pd","N","din4_c2_s2","din4",-2.71449675000001,-2.24118490402332,"False"
"Ag_N_rol3_c2","Ag","N","rol3_c2","rol3",-0.61299425000005,-0.981609385494602,"True"
"Pd_P_rol3_c2","Pd","P","rol3_c2","rol3",1.43250325000003,0.50476177691465,"False"
"Au_N_rol3_c2","Au","N","rol3_c2","rol3",-0.726290499999952,-1.1358382262574,"True"
"Pd_S_din4_c1","Pd","S","din4_c1","din4",0.107503249999988,0.312366308319375,"False"
"Ir_N_rol1_din2_c1_a","Ir","N","rol1_din2_c1_a","rol1_din2",1.87508375000006,1.32502594008341,"True"
"Pt_P_rol2_din2_a","Pt","P","rol2_din2_a","rol2_din2",-1.72448150000001,-1.63851276250875,"True"
"Ru_P_rol1_din2","Ru","P","rol1_din2","rol1_din2",0.671466499999923,1.24309227557504,"True"
"Zn_S_rol1_din2_c1_a","Zn","S","rol1_din2_c1_a","rol1_din2",1.5012441499999,1.2090248728882,"True"
"Cd_N_din3_c2","Cd","N","din3_c2","din3",0.781058700000002,0.9063445937544,"True"
"Pd_S_din4_c2_d1","Pd","S","din4_c2_d1","din4",-0.355496749999977,-0.262875673989292,"False"
"Pt_S_din3_c2","Pt","S","din3_c2","din3",2.19751850000002,2.07040955633004,"True"
"Au_S_rol3_c2","Au","S","rol3_c2","rol3",-0.142290500000005,-0.212746742096063,"True"
"Cu_N_din4_c2_s2","Cu","N","din4_c2_s2","din4",-2.90341175000003,-2.18897517110489,"True"
"Cu_P_rol2_din2_a","Cu","P","rol2_din2_a","rol2_din2",-1.44741175000002,-1.36413311780173,"True"
"Rh_S_rol1_din2_c1_a","Rh","S","rol1_din2_c1_a","rol1_din2",1.70282199999998,1.74164562144132,"True"
"Ru_S_rol3_c1","Ru","S","rol3_c1","rol3",1.60946649999991,1.53408249435831,"True"
"Ru_S_din4_c3","Ru","S","din4_c3","din4",-0.328533499999963,-0.363853470792615,"True"
"Rh_S_rol2_din2_c3_a","Rh","S","rol2_din2_c3_a","rol2_din2",-3.95317799999997,-3.49794169916714,"True"
"Cd_N_rol2_din2","Cd","N","rol2_din2","rol2_din2",-3.13494130000005,-2.63335969506167,"True"
"Au_P_rol2_din2_c2_s3","Au","P","rol2_din2_c2_s3","rol2_din2",-3.95829050000004,-3.81218494098658,"True"
"Fe_P_din3_c2","Fe","P","din3_c2","din3",2.14071749999996,1.7229768630075,"True"
"Ag_S_rol3","Ag","S","rol3","rol3",2.39000574999999,2.42547465858819,"True"
"Cd_S_rol3_c2","Cd","S","rol3_c2","rol3",-0.456941300000055,-0.359534680170462,"True"
"Pt_S_rol1_din2_c1_b","Pt","S","rol1_din2_c1_b","rol1_din2",1.98451850000005,2.17963765680888,"True"
"Cd_N_rol2_din2_c3_b","Cd","N","rol2_din2_c3_b","rol2_din2",-4.02394129999995,-4.04430151229328,"True"
"Co_P_din4_c2_d2","Co","P","din4_c2_d2","din4",0.897439500000034,0.77229904736145,"True"
"Fe_P_rol2_din2_b","Fe","P","rol2_din2_b","rol2_din2",-1.6012825,-1.73274059098817,"True"
"Pd_N_rol2_din2_c3_b","Pd","N","rol2_din2_c3_b","rol2_din2",-4.83749674999995,-4.55475620263311,"False"
"Ag_P_din4_c2_d2","Ag","P","din4_c2_d2","din4",2.48400575000004,1.92241256280962,"True"
"Pd_N_rol2_din2_c3_a","Pd","N","rol2_din2_c3_a","rol2_din2",-4.93349674999995,-4.62181966716819,"False"
"Cd_S_din4_c1","Cd","S","din4_c1","din4",0.77405869999994,0.826451547266187,"True"
"Ni_S_rol1_din2_c2_s2","Ni","S","rol1_din2_c2_s2","rol1_din2",0.248788749999996,0.644057955506325,"True"
"Ag_P_din4","Ag","P","din4","din4",2.25000575000001,1.83165883940134,"True"
"Au_N_din3","Au","N","din3","din3",2.36870949999996,1.75545140272849,"True"
"Zn_P_rol1_din2_c1_b","Zn","P","rol1_din2_c1_b","rol1_din2",1.85224415000001,1.31697855426837,"True"
"Ag_P_rol1_din2_c2_s2","Ag","P","rol1_din2_c2_s2","rol1_din2",1.01600574999997,1.53636005092452,"True"
"Pt_P_rol1_din2","Pt","P","rol1_din2","rol1_din2",1.44251849999991,1.3613677518431,"True"
"Cu_N_din3_c1","Cu","N","din3_c1","din3",0.541588250000016,0.400428464971632,"True"
"Ag_S_din4_c1","Ag","S","din4_c1","din4",1.14600574999996,1.22771846171553,"True"
"Zn_P_rol3","Zn","P","rol3","rol3",0.996244150000019,1.02011663252495,"True"
"Cd_N_rol3_c1","Cd","N","rol3_c1","rol3",-1.44194130000007,-1.04600542390848,"True"
"Fe_N_rol1_din2_c1_a","Fe","N","rol1_din2_c1_a","rol1_din2",-0.239282499999923,-0.135644159517879,"True"
"Ru_N_rol2_din2_c2_s2","Ru","N","rol2_din2_c2_s2","rol2_din2",-2.89053349999998,-3.02975979007498,"True"
"Cu_S_din4_c2_s1","Cu","S","din4_c2_s1","din4",-0.324411750000083,-0.507733636055207,"True"
"Zn_S_din4_c2_s2","Zn","S","din4_c2_s2","din4",0.223244149999995,0.317797746012622,"True"
"Pd_S_din3","Pd","S","din3","din3",1.86350324999996,1.91688144594833,"False"
"Rh_S_rol1_din2_c2_s2","Rh","S","rol1_din2_c2_s2","rol1_din2",0.556822000000017,1.05470952479373,"True"
"Pt_P_rol2_din2_c2_s3","Pt","P","rol2_din2_c2_s3","rol2_din2",-5.34048149999999,-4.59790316181633,"True"
"Os_S_rol2_din2_b","Os","S","rol2_din2_b","rol2_din2",1.39137799999991,0.879899719640435,"True"
"Pd_S_rol2_din2","Pd","S","rol2_din2","rol2_din2",1.92550324999997,2.12865600424819,"False"
"Pt_S_rol2_din2_b","Pt","S","rol2_din2_b","rol2_din2",-0.830481500000003,-0.389538896362252,"True"
"Rh_N_din4_c2_d2","Rh","N","din4_c2_d2","din4",-1.93417799999997,-1.52896958892345,"True"
"Co_P_rol2_din2","Co","P","rol2_din2","rol2_din2",-1.25556049999999,-0.946347997230008,"True"
"Ag_S_rol2_din2_a","Ag","S","rol2_din2_a","rol2_din2",1.04600575000006,1.01549152506862,"True"
"Cu_S_din4_c2_d2","Cu","S","din4_c2_d2","din4",0.241588249999948,0.244997248980152,"True"
"Pd_S_din4_c2_s2","Pd","S","din4_c2_s2","din4",-0.366496750000058,0.151020295032675,"False"
"Ir_P_rol3_c2","Ir","P","rol3_c2","rol3",0.47708375000003,0.948933315994836,"True"
"Ni_C_rol3_c3","Ni","C","rol3_c3","rol3",-3.41421125000002,-3.51299145533881,"True"
"Ir_P_rol2_din2_c2_s2","Ir","P","rol2_din2_c2_s2","rol2_din2",-2.72991624999996,-2.59826522027775,"True"
"Rh_P_rol1_din2_c1_b","Rh","P","rol1_din2_c1_b","rol1_din2",1.26482199999999,1.53580474462297,"True"
"Au_S_din4_c2_d2","Au","S","din4_c2_d2","din4",1.84970949999996,1.08815744521511,"True"
