"System","Metal","Hetatom","Cavity","Base_Cavity","y","Pred_00000","Train_00000"
"Ru_P_rol3_c1","Ru","P","rol3_c1","rol3",0.839466500000043,1.15050517944626,"True"
"Fe_P_rol3","Fe","P","rol3","rol3",0.514717499999982,0.994265359609797,"False"
"Cd_S_din4","Cd","S","din4","din4",0.763058699999973,1.236747542403,"True"
"Os_S_rol3","Os","S","rol3","rol3",6.57637799999997,5.46786897923207,"True"
"Pd_P_rol2_din2_b","Pd","P","rol2_din2_b","rol2_din2",-1.40149675000003,-1.63209100164427,"True"
"Fe_N_rol2_din2_b","Fe","N","rol2_din2_b","rol2_din2",-3.01128249999997,-3.11420951530814,"False"
"Co_P_rol2_din2_a","Co","P","rol2_din2_a","rol2_din2",-1.98156049999999,-1.88948523522733,"True"
"Os_C_rol2_din2_c4","Os","C","rol2_din2_c4","rol2_din2",-3.56262200000004,-3.68927503470328,"True"
"Ru_N_rol2_din2_a","Ru","N","rol2_din2_a","rol2_din2",-2.32253349999999,-2.52390616133075,"True"
"Au_N_rol2_din2","Au","N","rol2_din2","rol2_din2",-1.3442905,-2.00837042243119,"True"
"Pd_C_rol3_c3","Pd","C","rol3_c3","rol3",-2.97849675000002,-2.95616917116141,"True"
"Ru_S_rol1_din2_c2_s1","Ru","S","rol1_din2_c2_s1","rol1_din2",2.3124665,2.13918339826245,"True"
"Ir_S_rol2_din2_c2_s2","Ir","S","rol2_din2_c2_s2","rol2_din2",-1.60491624999996,-1.38474446000813,"True"
"Ag_N_rol1_din2","Ag","N","rol1_din2","rol1_din2",1.56000574999995,1.52130345645908,"True"
"Ir_P_din4_c2_d2","Ir","P","din4_c2_d2","din4",1.90708374999998,1.19816537426627,"True"
"Ru_N_din4_c2_s2","Ru","N","din4_c2_s2","din4",-1.08453350000005,-1.18004905215335,"True"
"Pd_N_din4_c2_s1","Pd","N","din4_c2_s1","din4",-1.93849675000006,-2.0400950947349,"True"
"Co_N_din4_c2_s1","Co","N","din4_c2_s1","din4",-2.13756050000005,-2.24441862757412,"True"
"Ru_N_din4_c2_d1","Ru","N","din4_c2_d1","din4",-1.47453350000004,-1.18391783926272,"True"
"Ni_N_din4","Ni","N","din4","din4",-2.58121124999993,-2.13693880511714,"True"
"Pt_S_rol2_din2","Pt","S","rol2_din2","rol2_din2",2.41151849999996,2.39354676492647,"True"
"Cu_S_rol3_c1","Cu","S","rol3_c1","rol3",1.05758824999998,1.24818743477451,"True"
"Pt_C_rol2_din2_c4","Pt","C","rol2_din2_c4","rol2_din2",-5.96548149999999,-5.52650712531393,"True"
"Fe_N_rol3_c2","Fe","N","rol3_c2","rol3",-3.31428249999997,-2.62407009344412,"False"
"Zn_S_rol1_din2_c1_b","Zn","S","rol1_din2_c1_b","rol1_din2",0.77024415000002,1.18942101390721,"True"
"Ni_P_rol3_c1","Ni","P","rol3_c1","rol3",0.417788749999978,0.769464173559466,"True"
"Ru_N_din4_c2_d2","Ru","N","din4_c2_d2","din4",-1.47453350000004,-1.15163744349612,"True"
"Fe_N_din4_c2_d2","Fe","N","din4_c2_d2","din4",-2.58128250000002,-2.26286305139379,"False"
"Os_N_din3_c2","Os","N","din3_c2","din3",1.38037799999994,1.17949264397905,"True"
"Cu_S_rol1_din2_c1_b","Cu","S","rol1_din2_c1_b","rol1_din2",1.22058824999999,1.62237375553721,"True"
"Ag_P_rol2_din2","Ag","P","rol2_din2","rol2_din2",1.25000575000001,0.86670392747035,"True"
